cat,loc,time,mean,mode,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
medical,1,2020-04-06 11:15:00,6.315055,6.19404,4.358358,9.397425,4.513022,8.520325,4.819715,7.730601,5.158950,6.497988, 3.496460, 4.424015, 4.626887, 4.826946, 4.918491, 4.998808, 5.092186, 5.173273, 5.268218, 5.373184, 5.440920, 5.481342, 5.538844, 5.609643, 5.711300, 5.825454, 5.894112, 6.012389, 6.077242, 6.108069, 6.159317, 6.215853, 6.278652, 6.320440, 6.386046, 6.418236, 6.456057, 6.509052, 6.657582, 6.784783, 6.869279, 7.028823, 7.280904, 7.378577, 7.568981, 7.835466, 7.954817, 8.431799, 8.736202, 9.400658,10.972399,2020-04-06 11:15:00
medical,1,2020-04-06 17:40:00,1.81507,1.47848,0.802761,3.179921,0.987852,2.992823,0.987852,2.430766,1.095964,1.815648,0.5775776,0.8194896,0.9892689,1.0955740,1.1151598,1.1469482,1.1840341,1.2484485,1.2717977,1.3198670,1.3569149,1.4115488,1.4598991,1.4779104,1.4918530,1.5163106,1.5639089,1.5865235,1.6093642,1.6607440,1.7010487,1.7663106,1.7903915,1.8137831,1.8715706,1.9380521,1.9958198,2.0238457,2.0833291,2.1506880,2.2004001,2.2656095,2.3175123,2.3465190,2.4351374,2.5765933,2.7937834,2.8870961,3.0003515,3.2368364,3.6086597,2020-04-06 17:40:00
medical,1,2020-04-07 08:50:00,5.218063,4.746384,2.667302,8.801021,2.707852,7.744716,3.058577,6.818508,3.352606,5.075702, 1.885664, 2.751182, 3.047811, 3.348958, 3.472069, 3.574198, 3.725394, 3.788179, 3.868587, 4.068357, 4.115531, 4.162173, 4.205552, 4.279458, 4.360641, 4.469531, 4.534221, 4.611998, 4.730553, 4.761115, 4.802451, 4.911998, 5.017176, 5.068797, 5.211624, 5.439902, 5.481818, 5.647508, 5.779111, 5.900529, 6.092867, 6.352244, 6.444192, 6.744002, 6.817030, 7.211293, 7.555030, 7.759001, 8.420855, 9.112441,13.848395,2020-04-07 08:50:00
medical,1,2020-04-06 11:30:00,5.237178,6.444949,3.933252,7.115763,3.873344,6.308421,4.182834,6.133206,4.782690,5.668175,3.440349,3.966105,4.036465,4.157496,4.223366,4.365858,4.420313,4.479021,4.585920,4.687931,4.748167,4.794758,4.839479,4.862620,4.922039,4.943279,4.959236,5.007870,5.039275,5.071987,5.135139,5.197309,5.247745,5.304729,5.350945,5.388922,5.506819,5.526196,5.566365,5.609714,5.646196,5.777472,5.845646,5.933987,6.031265,6.104361,6.221001,6.410488,6.825910,7.117155,7.799740,2020-04-06 11:30:00
medical,1,2020-04-09 15:25:00,3.50667,3.837722,2.800885,4.233457,2.846205,4.082479,2.899791,3.870587,3.246749,3.769806,2.675485,2.853312,2.920730,2.996640,3.046731,3.065300,3.083140,3.111396,3.136501,3.165323,3.199776,3.235948,3.269220,3.295099,3.342385,3.371807,3.385026,3.403914,3.422594,3.466012,3.497303,3.519057,3.531588,3.543492,3.583357,3.607804,3.623104,3.635569,3.673276,3.722751,3.737343,3.765555,3.809248,3.847207,3.923390,3.970956,4.031131,4.106126,4.190295,4.421828,4.733524,2020-04-09 15:25:00
medical,1,2020-04-08 06:45:00,5.510008,4.811839,3.556332,7.372267,3.866036,7.188657,3.754114,6.473668,4.737953,6.044131,3.556332,3.847039,3.928012,4.064522,4.116786,4.284702,4.379911,4.451596,4.507749,4.703617,4.776053,4.811786,4.864903,4.892200,4.951232,5.059313,5.118581,5.213110,5.278370,5.325874,5.362867,5.422039,5.483154,5.592379,5.700974,5.733620,5.802907,5.837132,5.893882,6.009962,6.144005,6.292691,6.432856,6.567376,6.675898,6.906016,7.056406,7.151880,7.365027,7.793190,9.909589,2020-04-08 06:45:00
medical,1,2020-04-06 17:45:00,6.255747,6.843599, 2.581709,11.009583,2.581709,9.761475,3.008557,8.470228,3.936929,6.855458, 2.113664, 2.863772, 3.196486, 3.435663, 3.513314, 3.693994, 3.841411, 3.960299, 4.022366, 4.197854, 4.350102, 4.418221, 4.606930, 4.681752, 4.900961, 5.119250, 5.202432, 5.419263, 5.626977, 5.779596, 5.959932, 6.064273, 6.244232, 6.383356, 6.573114, 6.636891, 6.814847, 6.906733, 7.041754, 7.292656, 7.611973, 7.921936, 8.111006, 8.338625, 8.899634, 9.330302, 9.687793,10.194109,10.707885,12.555595,15.743208,2020-04-06 17:45:00
medical,1,2020-04-06 11:40:00,5.725216,6.233285,4.214436,7.481839,4.391582,7.014021,4.736890,6.784228,5.134494,6.222320,3.352203,4.107309,4.480065,4.648128,4.713422,4.757357,4.823788,4.903932,5.063736,5.105409,5.152689,5.188938,5.232401,5.280168,5.336760,5.409147,5.436384,5.506056,5.564738,5.602097,5.675287,5.720630,5.805377,5.909880,5.968936,6.060901,6.102259,6.140358,6.184603,6.216173,6.248998,6.384103,6.457247,6.532675,6.602089,6.687273,6.770752,6.820325,7.086339,7.391743,8.063259,2020-04-06 11:40:00
medical,1,2020-04-06 11:45:00,4.334809,4.321404,2.509917,6.676559,2.509917,5.944332,2.714301,5.397553,3.153559,4.589507,1.870203,2.540179,2.646606,2.826425,2.958773,3.109082,3.204685,3.297308,3.367982,3.461075,3.554247,3.627057,3.717913,3.782928,3.910206,3.977187,4.056766,4.146015,4.172046,4.226034,4.309494,4.343300,4.424642,4.459063,4.529175,4.568319,4.662962,4.747582,4.879127,4.919940,5.052480,5.131501,5.214119,5.332113,5.388476,5.563313,5.641642,5.948435,6.205356,6.683768,7.566313,2020-04-06 11:45:00
medical,1,2020-04-10 02:40:00,3.225782,3.198813,1.738804,4.536830,1.983589,4.301043,2.100876,3.964361,2.825214,3.821164,1.738804,1.981536,2.024861,2.217892,2.285069,2.325345,2.393430,2.497200,2.566720,2.630543,2.682259,2.720120,2.805043,2.843211,2.881966,2.970116,3.041021,3.070809,3.103426,3.143293,3.163918,3.198812,3.250181,3.275673,3.302053,3.359239,3.452260,3.545237,3.642266,3.680385,3.717907,3.749182,3.803473,3.873185,3.913905,4.122292,4.239286,4.300204,4.464373,4.831310,6.791956,2020-04-10 02:40:00
medical,1,2020-04-07 09:20:00,6.57483,7.263645, 3.795716,10.334989,3.795716,9.191617,4.401673,8.668032,4.988173,7.160981, 2.758373, 3.800999, 3.973513, 4.344900, 4.502457, 4.676528, 4.923205, 5.036784, 5.148843, 5.253041, 5.367185, 5.499688, 5.572344, 5.616906, 5.711457, 5.837086, 5.985051, 6.057197, 6.155072, 6.247793, 6.401852, 6.446106, 6.594906, 6.656168, 6.803173, 6.977064, 7.108012, 7.290984, 7.424721, 7.604821, 7.729649, 7.848695, 8.037614, 8.208164, 8.418420, 8.636718, 8.851067, 9.193969, 9.553207,10.339895,11.240240,2020-04-07 09:20:00
medical,1,2020-04-06 17:50:00,3.092626,3.975355,1.356464,5.109083,1.463039,4.652450,1.551806,4.007396,2.173944,3.509047,1.179435,1.478780,1.588919,1.675801,1.741880,1.928312,1.963254,2.055056,2.168965,2.248793,2.300827,2.368247,2.431439,2.486866,2.558538,2.634043,2.691133,2.793451,2.873919,2.953676,2.993077,3.066851,3.085092,3.105193,3.168467,3.277190,3.316849,3.411275,3.507935,3.597593,3.688273,3.848439,3.912826,3.975338,4.038473,4.238993,4.434691,4.664531,4.949374,5.385363,8.622700,2020-04-06 17:50:00
medical,1,2020-04-06 12:00:00,5.19714,4.461231,3.641846,6.880383,3.641846,6.263867,4.058238,6.101045,4.419649,5.470384,3.641846,3.741418,3.934799,4.067272,4.168276,4.284087,4.328907,4.410662,4.461354,4.513511,4.563702,4.657671,4.744175,4.802115,4.837064,4.872564,4.906678,4.944407,4.994144,5.065771,5.127766,5.165211,5.242939,5.291280,5.341271,5.376382,5.425771,5.469872,5.538750,5.581068,5.694549,5.797231,5.882775,5.973779,6.016171,6.106438,6.250983,6.426568,6.801370,6.995056,9.334086,2020-04-06 12:00:00
medical,1,2020-04-06 12:15:00,5.702232,5.276013,4.193469,7.121437,4.311922,6.848933,4.732931,6.690734,5.047485,6.025718,4.193469,4.376597,4.483834,4.698289,4.746524,4.796992,4.880754,4.941460,5.010646,5.068467,5.141599,5.171261,5.183859,5.244923,5.318102,5.385962,5.419535,5.467081,5.515300,5.555578,5.640735,5.656140,5.731209,5.781878,5.807779,5.838209,5.880464,5.926450,5.994703,6.072700,6.179562,6.262675,6.324150,6.438295,6.562198,6.650323,6.829064,6.954506,7.104673,7.598043,9.257674,2020-04-06 12:15:00
medical,1,2020-04-08 12:35:00,2.830392,2.964674,2.120954,3.519063,2.279543,3.467298,2.334357,3.250585,2.534439,2.994585,1.934837,2.126244,2.212560,2.333622,2.379555,2.404002,2.481455,2.502056,2.522166,2.547076,2.562069,2.598454,2.647206,2.659304,2.688071,2.701986,2.716663,2.741659,2.778559,2.800745,2.811901,2.856397,2.873067,2.878373,2.911759,2.935961,2.963592,2.973106,2.986138,3.008936,3.060257,3.091759,3.137266,3.180440,3.231272,3.250395,3.348906,3.395366,3.442678,3.520605,4.075400,2020-04-08 12:35:00
medical,1,2020-04-06 17:55:00,1.840428,2.580036,0.1095383,3.6294592,0.2023171,3.1854230,0.7518145,3.1854230,0.7817406,2.1245441,0.1095383,0.2285545,0.3906835,0.4498605,0.5378579,0.7779998,0.8310051,0.9220541,0.9604383,1.0270750,1.0878599,1.1559384,1.2065337,1.2856986,1.3291424,1.3962363,1.4366087,1.4959224,1.5966077,1.6871706,1.7738939,1.8471658,1.9072678,1.9369121,2.0149576,2.1183365,2.2068433,2.2968199,2.3585871,2.4222319,2.4791619,2.5838470,2.6606091,2.7484064,2.9064628,3.0025003,3.0594667,3.1986699,3.5796343,3.9191659,5.4542204,2020-04-06 17:55:00
medical,1,2020-04-06 13:15:00,5.968459,7.11239,4.679583,7.300374,5.119250,7.286951,5.168243,6.696126,5.525904,6.271557,3.878725,4.679201,4.903397,5.123931,5.235467,5.297990,5.371524,5.452972,5.491701,5.539000,5.571331,5.596626,5.646134,5.688503,5.760089,5.795634,5.827146,5.839962,5.870840,5.902041,5.919249,5.959361,5.986416,6.036711,6.102068,6.124664,6.187618,6.221572,6.250172,6.321199,6.376761,6.435456,6.460253,6.498141,6.536947,6.659428,6.791467,7.003207,7.062750,7.287286,8.009903,2020-04-06 13:15:00
medical,1,2020-04-08 22:35:00,4.667611,2.939684,2.939671,5.937797,3.396983,5.937797,3.799796,5.807966,4.129592,5.141145,2.939671,3.212333,3.394208,3.523136,3.664071,3.800202,3.866714,3.948092,4.019043,4.124816,4.138897,4.200741,4.224921,4.251745,4.287511,4.374618,4.444799,4.472233,4.517517,4.573823,4.616217,4.676593,4.724147,4.752997,4.824965,4.905943,4.959090,5.043729,5.108503,5.139636,5.193026,5.254815,5.383629,5.467756,5.506585,5.645952,5.696531,5.809769,5.923836,6.230313,7.055411,2020-04-08 22:35:00
medical,1,2020-04-08 06:50:00,5.481493,5.279737,3.480294,7.558074,3.626763,6.978681,4.184596,6.830845,4.458827,5.821135,3.061269,3.633974,3.792135,4.029848,4.185913,4.309632,4.403355,4.497312,4.570446,4.658473,4.729549,4.766462,4.880768,4.935217,4.991643,5.087770,5.143355,5.235425,5.274492,5.310256,5.370639,5.419610,5.557069,5.610491,5.673731,5.717390,5.788871,5.864241,5.990148,6.081784,6.182940,6.321238,6.429182,6.512825,6.585484,6.708161,6.832192,6.987576,7.384423,7.922186,8.352366,2020-04-08 06:50:00
medical,1,2020-04-07 09:50:00,9.194911,6.98378, 4.349496,15.215219, 5.077848,14.336007, 5.811704,12.897821,6.506338,9.384737, 3.290250, 4.678895, 5.293383, 5.784013, 6.218089, 6.523676, 6.773124, 6.947917, 6.994383, 7.083498, 7.298479, 7.383482, 7.518775, 7.685770, 7.794120, 7.938769, 8.075092, 8.193006, 8.348997, 8.535727, 8.751948, 8.929176, 9.046451, 9.185172, 9.345293, 9.440871, 9.680605,10.075354,10.178226,10.454455,10.529512,10.837950,11.491133,11.701035,12.454395,12.709323,13.199415,14.134173,14.593783,15.324956,17.139776,2020-04-07 09:50:00
medical,1,2020-04-06 18:05:00,1.164475,1.514918,0.08477045,2.31772565,0.08477045,1.92577494,0.1447651,1.6892956,0.8014107,1.5816547,0.08477045,0.14705307,0.21828467,0.25216873,0.31331859,0.41005147,0.47938660,0.55046650,0.61094565,0.66465947,0.72386423,0.78825471,0.82375251,0.86309020,0.90464363,0.96587665,1.00899479,1.02941793,1.04211581,1.06561465,1.09907037,1.15136832,1.20022493,1.26187313,1.27616113,1.32032752,1.35252409,1.40144113,1.45333719,1.49188947,1.53468862,1.57076576,1.63337515,1.70069211,1.76841519,1.80682223,1.89613350,2.06253349,2.26210690,2.81293133,3.41416756,2020-04-06 18:05:00
medical,1,2020-04-06 14:05:00,6.88871,5.891012, 4.181145,10.164435,4.701090,9.689735,4.922127,8.732794,5.416300,7.231092, 3.543528, 4.269874, 4.727553, 4.938253, 5.117025, 5.230539, 5.410602, 5.467183, 5.626946, 5.703596, 5.772210, 5.861790, 5.907107, 5.996857, 6.078300, 6.186789, 6.224714, 6.271780, 6.428685, 6.459873, 6.554651, 6.621297, 6.698535, 6.824691, 7.051903, 7.126590, 7.223571, 7.435274, 7.554144, 7.723806, 8.076056, 8.224742, 8.286839, 8.541996, 8.635195, 8.736929, 9.088885, 9.407474, 9.693986,10.561221,12.256764,2020-04-06 14:05:00
medical,1,2020-04-06 14:10:00,6.448401,6.582757,4.036773,8.213175,4.697055,8.213175,4.946538,7.796488,5.576868,7.014851, 3.935606, 4.355390, 4.580359, 4.861744, 4.987900, 5.095175, 5.252322, 5.454055, 5.504794, 5.609758, 5.634437, 5.768849, 5.843515, 5.934666, 5.986321, 6.059214, 6.115867, 6.227721, 6.274997, 6.349502, 6.421922, 6.460519, 6.562514, 6.623554, 6.683218, 6.775710, 6.836199, 6.946826, 7.007186, 7.134300, 7.249430, 7.365551, 7.466953, 7.523660, 7.573285, 7.713242, 7.895590, 8.016972, 8.165118, 8.652024,10.096360,2020-04-06 14:10:00
medical,1,2020-04-06 19:05:00,4.160401,4.315095,1.479909,7.754451,1.309415,6.804753,1.525410,5.661307,2.400763,4.602742, 0.7929372, 1.5247160, 1.6209428, 1.8940195, 2.0939865, 2.2465200, 2.3944191, 2.4796522, 2.5742755, 2.6945451, 2.7952959, 2.8449539, 2.9390327, 3.0200358, 3.1930948, 3.3231527, 3.4012359, 3.5654097, 3.6639754, 3.8265617, 3.9311312, 4.0581657, 4.1714782, 4.3150897, 4.3946914, 4.4355758, 4.5968672, 4.7945924, 4.8846295, 5.0168270, 5.2185058, 5.3530758, 5.5530228, 5.6417655, 5.8872262, 6.4814986, 6.5791545, 7.1108436, 7.6719295, 8.2144375,10.6878779,2020-04-06 19:05:00
medical,1,2020-04-06 14:15:00,6.406171,6.873282,4.924933,7.967560,4.924933,7.463676,5.154044,7.089590,6.028266,7.076485,4.355621,4.990370,5.151698,5.255875,5.353653,5.477062,5.594332,5.652985,5.736064,5.760449,5.823985,5.873189,5.936358,5.979784,6.037583,6.063055,6.165441,6.216262,6.263141,6.299900,6.368575,6.429740,6.493563,6.593405,6.629699,6.666570,6.737843,6.775583,6.811476,6.841361,6.888908,6.977464,7.028880,7.063448,7.086221,7.241838,7.361207,7.557498,7.725509,8.024160,9.643376,2020-04-06 14:15:00
medical,1,2020-04-06 19:15:00,7.320261,5.360946, 3.757291,12.763504, 3.972605,10.868864,3.757291,9.267439,5.588704,8.517440, 2.800847, 3.759522, 4.146713, 4.373425, 4.482006, 4.672868, 4.777148, 5.070031, 5.255866, 5.409524, 5.583976, 5.728378, 5.858700, 5.987454, 6.189683, 6.433777, 6.562197, 6.641357, 6.716065, 6.833889, 6.984499, 7.262285, 7.372395, 7.491930, 7.677716, 7.838393, 7.942307, 8.057300, 8.233592, 8.360328, 8.511812, 8.822839, 9.064468, 9.290017, 9.730188,10.365939,10.581785,10.783949,11.762560,12.768153,15.229818,2020-04-06 19:15:00
medical,1,2020-04-06 14:25:00,5.845761,5.868766,4.289423,7.936656,4.430107,7.451537,4.460148,6.751313,5.090478,6.302528,3.460612,4.212247,4.460773,4.600141,4.692075,4.785290,4.846411,4.950274,5.056209,5.094155,5.227034,5.307087,5.336563,5.398478,5.468298,5.533584,5.574849,5.607312,5.698997,5.727715,5.797081,5.831097,5.857828,5.883273,5.988586,6.131255,6.170771,6.227525,6.286048,6.368542,6.446213,6.543307,6.603901,6.705981,6.756681,6.874693,6.995574,7.323961,7.548944,7.870924,8.234718,2020-04-06 14:25:00
medical,1,2020-04-07 09:55:00,7.074395,6.092695, 4.391192,10.353171,4.621033,9.754083,4.894981,8.757995,5.500263,7.714924, 3.820068, 4.465750, 4.794388, 4.961291, 5.095571, 5.255303, 5.392662, 5.506688, 5.539745, 5.647306, 5.791499, 5.929307, 6.044922, 6.112249, 6.204554, 6.296241, 6.396128, 6.663389, 6.782889, 6.973010, 7.086399, 7.258619, 7.338113, 7.379944, 7.489648, 7.577551, 7.665166, 7.719273, 7.786127, 7.912101, 8.095360, 8.212356, 8.369225, 8.611366, 8.725568, 9.074699, 9.301293, 9.657347, 9.925575,10.358298,11.651815,2020-04-07 09:55:00
medical,1,2020-04-08 07:00:00,5.732595,6.289376,3.423404,7.908190,3.732817,7.301695,4.533031,7.136011,4.808540,6.097924,3.423404,3.739969,4.127990,4.388535,4.525687,4.605605,4.646097,4.758214,4.846555,4.899259,4.997660,5.083330,5.153277,5.217619,5.274482,5.328199,5.382579,5.453743,5.536726,5.579152,5.648207,5.682694,5.760999,5.798995,5.844347,5.968178,6.059410,6.088275,6.166148,6.229027,6.351102,6.444510,6.533810,6.569652,6.801284,6.995556,7.122455,7.305299,7.865195,8.394957,8.894064,2020-04-08 07:00:00
medical,1,2020-04-06 14:35:00,5.1711,5.772084,3.766845,6.641905,3.766845,6.210657,4.174178,6.118449,4.673523,5.597374,3.430412,3.770822,3.928876,4.089205,4.176527,4.287838,4.374196,4.460867,4.525954,4.564719,4.669647,4.726439,4.787030,4.840535,4.897077,4.965297,5.020891,5.054216,5.118947,5.171275,5.218410,5.295861,5.321277,5.344618,5.378948,5.414985,5.449721,5.462600,5.499330,5.547414,5.593459,5.689367,5.743774,5.804089,5.875842,6.025769,6.121439,6.215128,6.467490,6.642344,7.346964,2020-04-06 14:35:00
medical,1,2020-04-06 19:20:00,7.050897,3.338623, 3.338617,11.782069, 3.338617,10.326641,4.104727,9.541730,5.032883,7.739178, 2.715224, 3.338628, 3.869167, 4.118283, 4.402606, 4.654812, 4.871097, 5.036313, 5.170296, 5.319458, 5.412702, 5.563462, 5.650584, 5.870910, 6.014634, 6.136067, 6.296418, 6.443177, 6.566952, 6.707506, 6.863742, 7.029050, 7.204820, 7.323924, 7.421468, 7.527146, 7.662099, 7.767413, 7.901644, 8.217445, 8.316589, 8.415850, 8.692729, 8.949669, 9.392140, 9.549434,10.076705,10.347535,11.307391,11.801121,14.431919,2020-04-06 19:20:00
medical,1,2020-04-09 15:30:00,3.483258,3.032183,2.563416,4.160214,2.760948,4.094441,2.996305,4.058922,3.334993,3.899157,2.456726,2.662584,2.761223,2.825962,2.910449,2.972511,3.028203,3.082838,3.132610,3.151509,3.205369,3.226062,3.251127,3.282308,3.324079,3.348578,3.394809,3.427642,3.446236,3.492795,3.530395,3.551027,3.563916,3.595104,3.613188,3.630794,3.660665,3.678817,3.720852,3.744614,3.776951,3.787212,3.851999,3.865493,3.893763,3.937505,3.988484,4.047401,4.096869,4.335335,4.742086,2020-04-09 15:30:00
medical,1,2020-04-08 12:40:00,2.832767,2.715827,1.918156,3.747673,2.091150,3.682456,2.098280,3.382462,2.426084,3.046135,1.505102,1.950028,2.052600,2.119678,2.183927,2.233496,2.311361,2.385074,2.427076,2.463143,2.511793,2.566051,2.585293,2.623841,2.653223,2.696650,2.715830,2.721303,2.753540,2.775286,2.816601,2.845762,2.880201,2.913059,2.923790,2.939095,2.959928,3.005328,3.056036,3.117700,3.151003,3.190225,3.220882,3.270588,3.341605,3.430325,3.505961,3.546236,3.670181,3.840361,4.376971,2020-04-08 12:40:00
medical,1,2020-04-06 14:45:00,4.23451,4.794612,2.728247,6.022792,2.960949,5.918424,2.960949,5.229846,3.363489,4.619576,2.130509,2.657962,2.919568,3.015618,3.064752,3.209407,3.331869,3.372804,3.396336,3.457933,3.513613,3.565211,3.677666,3.748283,3.792512,3.884581,3.951112,3.987392,4.086300,4.169990,4.217772,4.264808,4.332560,4.379995,4.474244,4.536404,4.594434,4.641221,4.676839,4.786245,4.844649,4.913472,5.014895,5.107504,5.203604,5.319023,5.465209,5.738520,5.866655,5.981202,6.486441,2020-04-06 14:45:00
medical,1,2020-04-06 19:30:00,8.169678,6.851556, 3.775614,13.852366, 4.290009,12.764037, 4.22813,10.93617,5.964299,9.501836, 2.860967, 4.048907, 4.373415, 4.645236, 4.837718, 5.104412, 5.409395, 5.564494, 5.747200, 5.964637, 6.133827, 6.345313, 6.416108, 6.560033, 6.702773, 6.844015, 6.972805, 7.102482, 7.289415, 7.409939, 7.883567, 8.144301, 8.305132, 8.453448, 8.677849, 8.881377, 9.075279, 9.248765, 9.446982, 9.519300, 9.822803,10.305319,10.501682,10.841405,11.069918,11.442392,12.326141,12.639938,13.223266,14.083747,16.643735,2020-04-06 19:30:00
medical,1,2020-04-06 14:50:00,3.098165,3.334125,1.554266,5.125666,1.733803,4.469526,1.989959,3.959902,2.495392,3.444027,1.078619,1.672737,1.818796,1.997256,2.085310,2.220993,2.297478,2.410151,2.466820,2.506206,2.566889,2.587103,2.620728,2.685457,2.719135,2.752138,2.833224,2.876222,2.900758,2.933119,2.996955,3.049565,3.095611,3.125156,3.218725,3.253076,3.327404,3.379793,3.438342,3.523221,3.557991,3.593816,3.668860,3.756120,3.870165,3.973880,4.233059,4.408720,4.616195,5.136972,6.065603,2020-04-06 14:50:00
medical,1,2020-04-07 10:00:00,7.54847,8.528442, 4.544511,11.197110, 4.65615,10.10906,5.580962,9.444279,5.991499,7.842176, 4.096591, 4.686278, 5.224331, 5.401652, 5.709393, 5.874381, 5.996510, 6.155787, 6.266915, 6.394406, 6.470291, 6.536845, 6.582835, 6.679706, 6.773490, 6.847822, 6.931699, 6.947507, 7.012809, 7.148229, 7.246071, 7.357884, 7.466388, 7.612345, 7.708567, 7.801821, 7.885117, 8.037928, 8.210166, 8.343823, 8.528390, 8.654667, 8.804519, 8.902083, 9.057995, 9.334219, 9.642900,10.196436,10.770806,11.600839,14.137084,2020-04-07 10:00:00
medical,1,2020-04-06 19:45:00,5.510885,4.536264,2.956664,8.844071,2.916281,7.639036,3.736125,7.583721,3.976244,5.880761, 2.575708, 3.030774, 3.237004, 3.458929, 3.728553, 3.817581, 3.925121, 3.999391, 4.094822, 4.163986, 4.268516, 4.308518, 4.507300, 4.558472, 4.699667, 4.813760, 4.896638, 4.961197, 5.060918, 5.177475, 5.366793, 5.436934, 5.608681, 5.688019, 5.766296, 5.822924, 5.862356, 5.969544, 6.068639, 6.202107, 6.503405, 6.671648, 6.865767, 7.076891, 7.311548, 7.430041, 7.578036, 7.873019, 8.746394, 9.015026,10.759093,2020-04-06 19:45:00
medical,1,2020-04-06 15:10:00,3.317108,4.182168,1.976593,4.621714,1.976593,4.238638,2.341269,4.226008,2.730240,3.703418,1.800923,2.008927,2.141254,2.218407,2.316159,2.378131,2.444127,2.645285,2.753581,2.793616,2.850455,2.892528,2.914920,2.957240,2.997984,3.035323,3.091449,3.137583,3.182960,3.228653,3.302024,3.347619,3.386068,3.419633,3.447469,3.506011,3.582694,3.645782,3.739614,3.829927,3.856141,3.921739,3.978206,4.067807,4.100169,4.174843,4.212829,4.304624,4.588887,4.771848,5.159779,2020-04-06 15:10:00
medical,1,2020-04-08 07:10:00,6.670132,6.080095,4.822222,9.471896,4.986725,8.957181,5.048746,8.072170,5.478554,7.054748, 3.700499, 4.638395, 4.985395, 5.134096, 5.286449, 5.343329, 5.409376, 5.472201, 5.540436, 5.643627, 5.773195, 5.829154, 5.924062, 5.963580, 6.076548, 6.140838, 6.196950, 6.243933, 6.321070, 6.401633, 6.556062, 6.622806, 6.685538, 6.824134, 6.897036, 6.948044, 7.003146, 7.051716, 7.165873, 7.269335, 7.434090, 7.571686, 7.792599, 7.994985, 8.042493, 8.140901, 8.338284, 8.741357, 8.941458, 9.410206,10.522770,2020-04-08 07:10:00
medical,1,2020-04-06 15:30:00,4.583347,4.095563,2.749973,6.461267,3.097452,6.018238,3.367333,5.621854,3.843205,5.115771,2.332130,2.924021,3.116539,3.386155,3.420502,3.489785,3.552573,3.702392,3.770794,3.837367,3.888631,3.946416,3.998867,4.037830,4.095572,4.125542,4.246769,4.322256,4.441356,4.488892,4.538008,4.596693,4.684417,4.774087,4.824029,4.875260,4.956558,5.035351,5.060354,5.106822,5.173002,5.252801,5.323198,5.466909,5.547067,5.646222,5.735573,5.868061,6.158859,6.675135,9.106160,2020-04-06 15:30:00
