loc,cat,dateHour,maxMAP,maxCIR,CIRatMaxMAP
6,shake_intensity,2020-04-09 20:00:00,0.89,0.89,0.69
6,shake_intensity,2020-04-09 21:00:00,0.72,0.9,0.71
6,shake_intensity,2020-04-09 22:00:00,0.59,0.84,0.84
6,shake_intensity,2020-04-09 23:00:00,0.68,0.85,0.72
6,shake_intensity,2020-04-10 00:00:00,0.68,1.1,1.1
6,shake_intensity,2020-04-10 03:00:00,0.66,1.08,0.98
6,shake_intensity,2020-04-10 04:00:00,0.4,0.62,0.62
6,shake_intensity,2020-04-10 05:00:00,0.44,0.71,0.71
6,shake_intensity,2020-04-10 06:00:00,0.41,0.82,0.82
6,shake_intensity,2020-04-10 07:00:00,0.45,0.81,0.81
6,shake_intensity,2020-04-10 08:00:00,0.45,0.74,0.74
6,shake_intensity,2020-04-10 10:00:00,0.44,1.06,0.66
6,shake_intensity,2020-04-10 11:00:00,0.51,0.71,0.71
6,shake_intensity,2020-04-10 12:00:00,0.43,0.71,0.71
6,shake_intensity,2020-04-10 13:00:00,0.48,0.88,0.7
6,shake_intensity,2020-04-10 14:00:00,0.49,0.62,0.58
6,shake_intensity,2020-04-10 15:00:00,0.41,0.56,0.56
6,shake_intensity,2020-04-10 16:00:00,0.57,0.85,0.85
6,shake_intensity,2020-04-10 18:00:00,0.57,1.15,1.15
6,shake_intensity,2020-04-10 19:00:00,0.55,1.01,0.71
6,shake_intensity,2020-04-10 20:00:00,0.58,0.91,0.91
6,shake_intensity,2020-04-10 21:00:00,0.55,0.98,0.76
6,shake_intensity,2020-04-10 22:00:00,0.5,0.86,0.73
6,shake_intensity,2020-04-10 23:00:00,0.56,0.9,0.67
7,shake_intensity,2020-04-08 08:00:00,5.02,3.24,3.24
7,shake_intensity,2020-04-08 09:00:00,5.04,1.91,1.26
7,shake_intensity,2020-04-08 10:00:00,5.08,1.32,0.93
7,shake_intensity,2020-04-08 11:00:00,4.88,1.77,1.53
7,shake_intensity,2020-04-08 12:00:00,4.81,1.55,1.29
7,shake_intensity,2020-04-08 13:00:00,4.56,1.73,1.585
7,shake_intensity,2020-04-08 15:00:00,4.57,1.91,1.91
7,shake_intensity,2020-04-08 16:00:00,4.78,1.62,1.62
7,shake_intensity,2020-04-08 17:00:00,3.81,2.49,2.49
7,shake_intensity,2020-04-09 15:00:00,4.05,4.09,4.09
7,shake_intensity,2020-04-09 16:00:00,4.31,2.83,2.54
7,shake_intensity,2020-04-09 17:00:00,4.34,2.58,1.92
7,shake_intensity,2020-04-09 18:00:00,4.18,2.12,2.1
7,shake_intensity,2020-04-10 19:00:00,2.58,3.38,3.38
8,shake_intensity,2020-04-06 14:00:00,0.55,0.48,0.39
8,shake_intensity,2020-04-06 15:00:00,0.44,0.31,0.27
8,shake_intensity,2020-04-06 16:00:00,0.39,0.26,0.26
8,shake_intensity,2020-04-06 17:00:00,0.31,0.18,0.12
8,shake_intensity,2020-04-06 18:00:00,0.28,0.23,0.105
8,shake_intensity,2020-04-06 19:00:00,0.28,0.15,0.1
8,shake_intensity,2020-04-06 20:00:00,0.28,0.12,0.08
8,shake_intensity,2020-04-06 21:00:00,0.26,0.24,0.08
8,shake_intensity,2020-04-06 22:00:00,0.28,0.35,0.12
8,shake_intensity,2020-04-06 23:00:00,0.24,0.14,0.14
8,shake_intensity,2020-04-07 00:00:00,0.29,0.14,0.14
8,shake_intensity,2020-04-07 01:00:00,0.28,0.1,0.1
8,shake_intensity,2020-04-07 02:00:00,0.28,0.12,0.12
8,shake_intensity,2020-04-07 03:00:00,0.26,0.15,0.1
8,shake_intensity,2020-04-07 04:00:00,0.28,0.19,0.19
8,shake_intensity,2020-04-07 05:00:00,0.26,0.11,0.11
8,shake_intensity,2020-04-07 07:00:00,0.27,0.14,0.14
8,shake_intensity,2020-04-07 08:00:00,0.29,0.13,0.13
8,shake_intensity,2020-04-07 10:00:00,0.27,0.14,0.14
8,shake_intensity,2020-04-07 11:00:00,0.3,0.15,0.12
8,shake_intensity,2020-04-07 12:00:00,0.28,0.12,0.12
8,shake_intensity,2020-04-07 14:00:00,0.29,0.31,0.16
8,shake_intensity,2020-04-07 15:00:00,0.28,0.14,0.14
8,shake_intensity,2020-04-07 16:00:00,0.29,0.22,0.165
8,shake_intensity,2020-04-07 17:00:00,0.3,0.24,0.21
8,shake_intensity,2020-04-07 18:00:00,0.31,0.14,0.12
8,shake_intensity,2020-04-07 19:00:00,0.32,0.23,0.23
8,shake_intensity,2020-04-07 20:00:00,0.32,0.2,0.2
8,shake_intensity,2020-04-07 21:00:00,0.35,0.25,0.25
8,shake_intensity,2020-04-07 22:00:00,0.32,0.21,0.1
8,shake_intensity,2020-04-07 23:00:00,0.34,0.21,0.21
8,shake_intensity,2020-04-08 00:00:00,0.32,0.21,0.21
8,shake_intensity,2020-04-08 01:00:00,0.3,0.12,0.12
8,shake_intensity,2020-04-08 02:00:00,0.32,0.18,0.18
8,shake_intensity,2020-04-08 04:00:00,0.32,0.37,0.37
8,shake_intensity,2020-04-08 05:00:00,0.37,0.29,0.29
8,shake_intensity,2020-04-08 06:00:00,0.32,0.2,0.2
8,shake_intensity,2020-04-08 07:00:00,0.37,0.27,0.27
8,shake_intensity,2020-04-08 08:00:00,2.02,1.16,0.43
8,shake_intensity,2020-04-08 09:00:00,2.03,0.37,0.3
8,shake_intensity,2020-04-08 10:00:00,2.02,0.33,0.33
8,shake_intensity,2020-04-08 11:00:00,1.8,0.3,0.26
8,shake_intensity,2020-04-08 12:00:00,1.93,0.25,0.19
8,shake_intensity,2020-04-09 09:00:00,1.96,0.32,0.32
8,shake_intensity,2020-04-09 11:00:00,1.84,1.05,1.05
8,shake_intensity,2020-04-09 12:00:00,1.73,1.24,1.24
8,shake_intensity,2020-04-09 13:00:00,1.59,1.29,1.29
8,shake_intensity,2020-04-09 14:00:00,1.31,1.35,1.32
8,shake_intensity,2020-04-09 15:00:00,1,0.79,0.79
8,shake_intensity,2020-04-09 16:00:00,0.88,0.27,0.24
8,shake_intensity,2020-04-09 17:00:00,0.92,0.3,0.24
8,shake_intensity,2020-04-10 02:00:00,0.95,0.53,0.11
8,shake_intensity,2020-04-10 03:00:00,0.95,0.77,0.77
8,shake_intensity,2020-04-10 04:00:00,0.78,0.93,0.87
8,shake_intensity,2020-04-10 05:00:00,1.09,1.46,1.46
8,shake_intensity,2020-04-10 06:00:00,0.95,1.34,1.34
8,shake_intensity,2020-04-10 07:00:00,0.99,1.47,1.47
8,shake_intensity,2020-04-10 08:00:00,0.92,1.15,1.09
8,shake_intensity,2020-04-10 09:00:00,0.7,1.14,1.14
8,shake_intensity,2020-04-10 10:00:00,0.57,1.14,1.14
8,shake_intensity,2020-04-10 11:00:00,0.53,1.01,0.78
8,shake_intensity,2020-04-10 12:00:00,0.29,0.6,0.6
8,shake_intensity,2020-04-10 13:00:00,0.22,0.62,0.62
8,shake_intensity,2020-04-10 14:00:00,0.32,0.75,0.75
8,shake_intensity,2020-04-10 15:00:00,0.3,0.75,0.75
8,shake_intensity,2020-04-10 16:00:00,0.36,0.83,0.83
8,shake_intensity,2020-04-10 17:00:00,0.24,0.74,0.74
8,shake_intensity,2020-04-10 18:00:00,0.45,0.74,0.74
8,shake_intensity,2020-04-10 19:00:00,0.4,0.74,0.74
8,shake_intensity,2020-04-10 20:00:00,0.4,0.53,0.52
8,shake_intensity,2020-04-10 21:00:00,0.44,0.83,0.83
8,shake_intensity,2020-04-10 22:00:00,0.31,0.63,0.63
8,shake_intensity,2020-04-10 23:00:00,0.47,1.17,1.17
9,shake_intensity,2020-04-06 07:00:00,0.74,0.98,0.98
9,shake_intensity,2020-04-06 08:00:00,0.56,0.75,0.65
9,shake_intensity,2020-04-06 09:00:00,0.47,0.62,0.62
9,shake_intensity,2020-04-06 11:00:00,0.36,0.72,0.72
9,shake_intensity,2020-04-06 12:00:00,0.48,0.49,0.49
9,shake_intensity,2020-04-06 13:00:00,0.43,0.43,0.43
9,shake_intensity,2020-04-06 14:00:00,0.42,0.5,0.5
9,shake_intensity,2020-04-06 15:00:00,0.35,0.27,0.24
9,shake_intensity,2020-04-06 16:00:00,0.31,0.18,0.13
9,shake_intensity,2020-04-06 17:00:00,0.28,0.18,0.09
9,shake_intensity,2020-04-06 18:00:00,0.26,0.17,0.095
9,shake_intensity,2020-04-06 19:00:00,0.25,0.14,0.1
9,shake_intensity,2020-04-06 20:00:00,0.27,0.12,0.12
9,shake_intensity,2020-04-06 21:00:00,0.28,0.11,0.11
9,shake_intensity,2020-04-06 22:00:00,0.24,0.14,0.09
9,shake_intensity,2020-04-06 23:00:00,0.28,0.22,0.22
9,shake_intensity,2020-04-07 00:00:00,0.26,0.16,0.16
9,shake_intensity,2020-04-07 02:00:00,0.24,0.08,0.08
9,shake_intensity,2020-04-07 03:00:00,0.27,0.1,0.1
9,shake_intensity,2020-04-07 04:00:00,0.28,0.23,0.23
9,shake_intensity,2020-04-07 05:00:00,0.27,0.27,0.27
9,shake_intensity,2020-04-07 06:00:00,0.27,0.11,0.11
9,shake_intensity,2020-04-07 08:00:00,0.3,0.31,0.21
9,shake_intensity,2020-04-07 10:00:00,0.28,0.17,0.17
9,shake_intensity,2020-04-07 11:00:00,0.28,0.13,0.125
9,shake_intensity,2020-04-07 12:00:00,0.33,0.49,0.49
9,shake_intensity,2020-04-07 13:00:00,0.27,0.15,0.15
9,shake_intensity,2020-04-07 16:00:00,0.28,0.12,0.11
9,shake_intensity,2020-04-07 17:00:00,0.27,0.17,0.17
9,shake_intensity,2020-04-07 18:00:00,0.27,0.15,0.11
9,shake_intensity,2020-04-07 19:00:00,0.25,0.13,0.12
9,shake_intensity,2020-04-07 20:00:00,0.28,0.13,0.11
9,shake_intensity,2020-04-07 21:00:00,0.23,0.15,0.15
9,shake_intensity,2020-04-07 23:00:00,0.27,0.13,0.13
9,shake_intensity,2020-04-08 00:00:00,0.27,0.16,0.145
9,shake_intensity,2020-04-08 01:00:00,0.28,0.16,0.16
9,shake_intensity,2020-04-08 02:00:00,0.27,0.13,0.12
9,shake_intensity,2020-04-08 03:00:00,0.28,0.12,0.12
9,shake_intensity,2020-04-08 04:00:00,0.24,0.19,0.19
9,shake_intensity,2020-04-08 05:00:00,0.28,0.2,0.17
9,shake_intensity,2020-04-08 07:00:00,0.28,0.14,0.14
9,shake_intensity,2020-04-08 08:00:00,0.99,0.44,0.17
9,shake_intensity,2020-04-08 09:00:00,1.04,0.23,0.195
9,shake_intensity,2020-04-08 10:00:00,1,0.24,0.2
9,shake_intensity,2020-04-08 11:00:00,0.86,0.26,0.2
9,shake_intensity,2020-04-08 12:00:00,1.35,0.46,0.46
9,shake_intensity,2020-04-08 23:00:00,1.79,0.58,0.12
9,shake_intensity,2020-04-09 01:00:00,1.65,1.18,1.18
9,shake_intensity,2020-04-09 02:00:00,1.32,1.44,1.44
9,shake_intensity,2020-04-09 03:00:00,1.42,1.38,1.38
9,shake_intensity,2020-04-09 04:00:00,1.09,1.67,1.67
9,shake_intensity,2020-04-09 05:00:00,1.11,1.36,1.36
9,shake_intensity,2020-04-09 07:00:00,0.75,1.06,1.06
9,shake_intensity,2020-04-09 08:00:00,0.99,1.33,1.33
9,shake_intensity,2020-04-09 09:00:00,0.61,1.08,1.08
9,shake_intensity,2020-04-09 10:00:00,0.69,1.16,1.08
9,shake_intensity,2020-04-09 11:00:00,0.66,1.05,1.05
9,shake_intensity,2020-04-09 12:00:00,0.64,1.09,0.91
9,shake_intensity,2020-04-09 13:00:00,0.65,0.98,0.8
9,shake_intensity,2020-04-09 14:00:00,0.66,0.89,0.89
9,shake_intensity,2020-04-09 15:00:00,0.44,0.54,0.25
9,shake_intensity,2020-04-09 16:00:00,0.96,0.33,0.28
9,shake_intensity,2020-04-09 17:00:00,1.08,0.36,0.35
9,shake_intensity,2020-04-09 18:00:00,0.99,0.52,0.38
9,shake_intensity,2020-04-09 19:00:00,0.97,0.65,0.5
9,shake_intensity,2020-04-09 20:00:00,0.98,0.73,0.73
9,shake_intensity,2020-04-09 21:00:00,1,0.85,0.67
9,shake_intensity,2020-04-09 22:00:00,0.78,0.81,0.715
9,shake_intensity,2020-04-09 23:00:00,0.86,0.95,0.95
9,shake_intensity,2020-04-10 00:00:00,0.93,0.99,0.88
9,shake_intensity,2020-04-10 01:00:00,0.6,0.83,0.74
9,shake_intensity,2020-04-10 02:00:00,0.62,0.8,0.8
9,shake_intensity,2020-04-10 03:00:00,0.5,0.74,0.74
9,shake_intensity,2020-04-10 06:00:00,0.39,1.04,1.04
9,shake_intensity,2020-04-10 07:00:00,0.55,0.85,0.85
9,shake_intensity,2020-04-10 08:00:00,0.43,0.86,0.86
9,shake_intensity,2020-04-10 09:00:00,0.64,0.93,0.93
9,shake_intensity,2020-04-10 12:00:00,0.55,1.23,1.23
9,shake_intensity,2020-04-10 13:00:00,0.56,1.09,1.09
9,shake_intensity,2020-04-10 14:00:00,0.65,0.87,0.87
9,shake_intensity,2020-04-10 15:00:00,0.36,0.94,0.94
9,shake_intensity,2020-04-10 16:00:00,0.42,0.91,0.91
9,shake_intensity,2020-04-10 18:00:00,0.58,1.03,0.89
9,shake_intensity,2020-04-10 19:00:00,0.52,0.81,0.81
9,shake_intensity,2020-04-10 20:00:00,0.28,0.74,0.63
9,shake_intensity,2020-04-10 21:00:00,0.4,0.65,0.65
9,shake_intensity,2020-04-10 22:00:00,0.39,0.78,0.66
9,shake_intensity,2020-04-10 23:00:00,0.44,1.26,0.69
10,shake_intensity,2020-04-06 14:00:00,1.41,1.46,1.46
10,shake_intensity,2020-04-06 15:00:00,0.86,1.06,1.06
10,shake_intensity,2020-04-06 16:00:00,0.67,0.77,0.77
10,shake_intensity,2020-04-06 17:00:00,0.38,0.33,0.265
10,shake_intensity,2020-04-06 18:00:00,0.33,0.34,0.213333333333333
10,shake_intensity,2020-04-06 19:00:00,0.34,0.28,0.15
10,shake_intensity,2020-04-06 20:00:00,0.34,0.27,0.15
10,shake_intensity,2020-04-06 22:00:00,0.34,0.18,0.17
10,shake_intensity,2020-04-07 00:00:00,0.27,0.19,0.19
10,shake_intensity,2020-04-07 01:00:00,0.35,0.48,0.48
10,shake_intensity,2020-04-07 09:00:00,0.33,0.16,0.16
10,shake_intensity,2020-04-07 10:00:00,0.34,0.17,0.17
10,shake_intensity,2020-04-07 14:00:00,0.33,0.54,0.54
10,shake_intensity,2020-04-07 17:00:00,0.33,0.3,0.3
10,shake_intensity,2020-04-07 18:00:00,0.31,0.22,0.22
10,shake_intensity,2020-04-07 20:00:00,0.35,0.25,0.25
10,shake_intensity,2020-04-07 22:00:00,0.35,0.29,0.29
10,shake_intensity,2020-04-07 23:00:00,0.36,0.37,0.37
10,shake_intensity,2020-04-08 00:00:00,0.36,0.44,0.44
10,shake_intensity,2020-04-08 02:00:00,0.32,0.21,0.21
10,shake_intensity,2020-04-08 03:00:00,0.34,0.18,0.18
10,shake_intensity,2020-04-08 05:00:00,0.34,0.63,0.63
10,shake_intensity,2020-04-08 08:00:00,1.89,0.76,0.76
10,shake_intensity,2020-04-09 04:00:00,1.85,0.15,0.15
10,shake_intensity,2020-04-09 05:00:00,1.76,1.09,1.09
10,shake_intensity,2020-04-09 09:00:00,1.8,1.84,1.84
10,shake_intensity,2020-04-09 10:00:00,1.37,1.62,1.62
10,shake_intensity,2020-04-09 12:00:00,1.54,1.56,1.56
10,shake_intensity,2020-04-09 15:00:00,1.23,0.97,0.48
10,shake_intensity,2020-04-09 16:00:00,1.2,0.51,0.42
10,shake_intensity,2020-04-09 17:00:00,1.18,0.62,0.44
10,shake_intensity,2020-04-09 18:00:00,1.02,0.79,0.503333333333333
10,shake_intensity,2020-04-09 19:00:00,1.01,0.65,0.64
10,shake_intensity,2020-04-09 20:00:00,1.01,0.76,0.61
10,shake_intensity,2020-04-09 21:00:00,0.91,0.89,0.89
10,shake_intensity,2020-04-09 23:00:00,0.88,0.87,0.87
10,shake_intensity,2020-04-10 01:00:00,0.89,0.82,0.82
10,shake_intensity,2020-04-10 09:00:00,0.74,1.47,1.47
10,shake_intensity,2020-04-10 11:00:00,0.78,1.65,1.65
10,shake_intensity,2020-04-10 12:00:00,0.95,1.29,1.29
10,shake_intensity,2020-04-10 14:00:00,0.83,0.98,0.98
10,shake_intensity,2020-04-10 15:00:00,0.77,0.92,0.92
10,shake_intensity,2020-04-10 18:00:00,0.76,1.36,1.36
11,shake_intensity,2020-04-06 16:00:00,0.62,0.67,0.65
11,shake_intensity,2020-04-06 17:00:00,0.43,0.38,0.35
11,shake_intensity,2020-04-06 18:00:00,0.42,0.37,0.29
11,shake_intensity,2020-04-06 19:00:00,0.41,0.34,0.24
11,shake_intensity,2020-04-06 20:00:00,0.41,0.32,0.32
11,shake_intensity,2020-04-06 23:00:00,0.39,0.38,0.38
11,shake_intensity,2020-04-07 06:00:00,0.41,0.36,0.36
11,shake_intensity,2020-04-07 08:00:00,0.37,0.35,0.35
11,shake_intensity,2020-04-07 11:00:00,0.39,0.27,0.27
11,shake_intensity,2020-04-07 12:00:00,0.39,0.36,0.3
11,shake_intensity,2020-04-07 15:00:00,0.38,0.27,0.27
11,shake_intensity,2020-04-07 16:00:00,0.32,0.43,0.43
11,shake_intensity,2020-04-07 20:00:00,0.35,0.37,0.37
11,shake_intensity,2020-04-07 21:00:00,0.36,0.31,0.31
11,shake_intensity,2020-04-08 01:00:00,0.4,0.49,0.49
11,shake_intensity,2020-04-08 05:00:00,0.35,0.35,0.35
11,shake_intensity,2020-04-08 07:00:00,0.43,0.34,0.34
11,shake_intensity,2020-04-08 08:00:00,3.13,1.08,0.56
11,shake_intensity,2020-04-08 09:00:00,3.1,0.7,0.54
11,shake_intensity,2020-04-08 11:00:00,2.82,0.81,0.27
11,shake_intensity,2020-04-08 12:00:00,2.47,1.14,0.97
11,shake_intensity,2020-04-08 13:00:00,2.4,1.12,1.12
11,shake_intensity,2020-04-08 14:00:00,3.02,1.79,1.66
11,shake_intensity,2020-04-08 15:00:00,2.4,1.59,1.53
11,shake_intensity,2020-04-08 16:00:00,2.37,1.89,1.595
11,shake_intensity,2020-04-08 17:00:00,2.38,1.77,1.54
11,shake_intensity,2020-04-08 18:00:00,2.52,2.13,1.99
11,shake_intensity,2020-04-08 19:00:00,2.09,1.69,1.63
11,shake_intensity,2020-04-08 23:00:00,1.22,2.03,1.63
11,shake_intensity,2020-04-09 01:00:00,1.01,1.51,1.51
11,shake_intensity,2020-04-09 04:00:00,0.86,1.39,1.39
11,shake_intensity,2020-04-09 07:00:00,0.6,1.34,1.34
11,shake_intensity,2020-04-09 08:00:00,0.57,1.11,1.09
11,shake_intensity,2020-04-09 09:00:00,0.73,1.18,1.18
11,shake_intensity,2020-04-09 10:00:00,0.56,1.32,1.32
11,shake_intensity,2020-04-09 12:00:00,0.59,0.97,0.97
11,shake_intensity,2020-04-09 13:00:00,0.64,1.11,1.11
11,shake_intensity,2020-04-09 15:00:00,2.07,1.08,0.53
11,shake_intensity,2020-04-09 16:00:00,2.06,0.91,0.83
11,shake_intensity,2020-04-09 17:00:00,2.15,0.93,0.9
11,shake_intensity,2020-04-09 18:00:00,2.03,1.28,1.03
11,shake_intensity,2020-04-09 19:00:00,2.06,1.26,1.17
11,shake_intensity,2020-04-09 20:00:00,1.86,1.26,0.99
11,shake_intensity,2020-04-10 03:00:00,1.14,2.25,2.25
11,shake_intensity,2020-04-10 11:00:00,0.95,2.01,2.01
11,shake_intensity,2020-04-10 12:00:00,0.74,1.28,1.28
11,shake_intensity,2020-04-10 17:00:00,0.82,1.59,1.59
11,shake_intensity,2020-04-10 19:00:00,0.7,1.17,1.17
11,shake_intensity,2020-04-10 22:00:00,0.9,1.62,1.62
12,shake_intensity,2020-04-06 14:00:00,0.68,0.64,0.64
12,shake_intensity,2020-04-06 15:00:00,0.81,0.69,0.66
12,shake_intensity,2020-04-06 16:00:00,0.77,0.54,0.49
12,shake_intensity,2020-04-06 17:00:00,0.74,0.56,0.37
12,shake_intensity,2020-04-06 18:00:00,0.8,0.45,0.38
12,shake_intensity,2020-04-06 19:00:00,0.73,0.47,0.39
12,shake_intensity,2020-04-06 20:00:00,0.7,0.5,0.39
12,shake_intensity,2020-04-07 00:00:00,0.71,0.43,0.43
12,shake_intensity,2020-04-07 06:00:00,0.65,0.37,0.37
12,shake_intensity,2020-04-07 16:00:00,0.66,0.53,0.39
12,shake_intensity,2020-04-08 00:00:00,0.65,0.48,0.48
12,shake_intensity,2020-04-08 01:00:00,0.64,0.51,0.51
12,shake_intensity,2020-04-08 03:00:00,0.59,0.46,0.46
12,shake_intensity,2020-04-08 04:00:00,0.59,0.48,0.48
12,shake_intensity,2020-04-08 05:00:00,0.63,0.58,0.58
12,shake_intensity,2020-04-08 07:00:00,0.58,0.51,0.51
12,shake_intensity,2020-04-08 08:00:00,5.07,3.05,1.06
12,shake_intensity,2020-04-08 09:00:00,5.23,1.25,1.2
12,shake_intensity,2020-04-08 10:00:00,5.07,1.01,0.84
12,shake_intensity,2020-04-08 11:00:00,4.73,1.21,1.07
12,shake_intensity,2020-04-08 12:00:00,4.72,1.2,0.91
12,shake_intensity,2020-04-08 13:00:00,4.95,1.3,1.07
12,shake_intensity,2020-04-08 14:00:00,4.97,1.6,1.6
12,shake_intensity,2020-04-08 15:00:00,4.97,1.63,1.63
12,shake_intensity,2020-04-08 16:00:00,4.89,1.81,1.76
12,shake_intensity,2020-04-08 17:00:00,4.97,1.88,1.59
12,shake_intensity,2020-04-08 18:00:00,4.87,2.24,2.005
12,shake_intensity,2020-04-08 19:00:00,4.81,2.63,2.19
12,shake_intensity,2020-04-08 20:00:00,4.61,2.6,2.08
12,shake_intensity,2020-04-08 21:00:00,4.62,2.65,2.65
12,shake_intensity,2020-04-08 22:00:00,4.66,2.77,2.77
12,shake_intensity,2020-04-08 23:00:00,4.57,3.62,3.62
12,shake_intensity,2020-04-09 00:00:00,4.57,3.24,3.24
12,shake_intensity,2020-04-09 01:00:00,3.9,3.11,3.11
12,shake_intensity,2020-04-09 07:00:00,2.98,3.27,3.27
12,shake_intensity,2020-04-09 08:00:00,1.44,2.2,2.2
12,shake_intensity,2020-04-09 10:00:00,1.36,1.86,1.86
12,shake_intensity,2020-04-09 11:00:00,1.21,1.56,1.56
12,shake_intensity,2020-04-09 13:00:00,1.24,1.56,1.56
12,shake_intensity,2020-04-09 15:00:00,4.1,1.81,1.01
12,shake_intensity,2020-04-09 16:00:00,4.31,1.13,1
12,shake_intensity,2020-04-09 17:00:00,4.26,1.17,1.07
12,shake_intensity,2020-04-09 18:00:00,3.93,1.28,0.86
12,shake_intensity,2020-04-09 19:00:00,3.98,1.42,1.22
12,shake_intensity,2020-04-09 20:00:00,3.96,1.44,1.26
12,shake_intensity,2020-04-09 21:00:00,3.92,1.65,1.14
12,shake_intensity,2020-04-09 22:00:00,3.96,1.8,1.49
12,shake_intensity,2020-04-09 23:00:00,4.01,1.94,1.73
12,shake_intensity,2020-04-10 00:00:00,3.92,2.08,2
12,shake_intensity,2020-04-10 01:00:00,3.78,2.05,2.05
12,shake_intensity,2020-04-10 03:00:00,4,2.63,2.63
12,shake_intensity,2020-04-10 07:00:00,3.23,3,3
12,shake_intensity,2020-04-10 08:00:00,2.33,2.39,2.39
12,shake_intensity,2020-04-10 09:00:00,2.06,2.15,1.8
12,shake_intensity,2020-04-10 19:00:00,0.97,1.64,1.64
12,shake_intensity,2020-04-10 20:00:00,0.96,1.43,1.18
13,shake_intensity,2020-04-06 14:00:00,0.64,0.74,0.71
13,shake_intensity,2020-04-06 15:00:00,0.48,0.58,0.46
13,shake_intensity,2020-04-06 16:00:00,0.43,0.49,0.38
13,shake_intensity,2020-04-06 17:00:00,0.35,0.28,0.18
13,shake_intensity,2020-04-06 18:00:00,0.3,0.38,0.15
13,shake_intensity,2020-04-06 19:00:00,0.28,0.22,0.19
13,shake_intensity,2020-04-06 20:00:00,0.27,0.15,0.15
13,shake_intensity,2020-04-06 21:00:00,0.28,0.18,0.18
13,shake_intensity,2020-04-06 23:00:00,0.27,0.28,0.28
13,shake_intensity,2020-04-07 02:00:00,0.28,0.22,0.22
13,shake_intensity,2020-04-07 12:00:00,0.28,0.24,0.24
13,shake_intensity,2020-04-07 13:00:00,0.28,0.22,0.22
13,shake_intensity,2020-04-07 15:00:00,0.3,0.24,0.2
13,shake_intensity,2020-04-07 17:00:00,0.29,0.19,0.19
13,shake_intensity,2020-04-08 00:00:00,0.28,0.27,0.27
13,shake_intensity,2020-04-08 01:00:00,0.32,0.27,0.23
13,shake_intensity,2020-04-08 03:00:00,0.25,0.31,0.31
13,shake_intensity,2020-04-08 08:00:00,3.45,2.24,1.61
13,shake_intensity,2020-04-08 09:00:00,4.11,2,1.72
13,shake_intensity,2020-04-08 10:00:00,3.97,1.72,1.54
13,shake_intensity,2020-04-08 11:00:00,3.13,1.72,1.42
13,shake_intensity,2020-04-08 12:00:00,3.54,2.33,2.01
13,shake_intensity,2020-04-08 13:00:00,2.72,1.89,1.79
13,shake_intensity,2020-04-08 14:00:00,2.74,1.99,1.99
13,shake_intensity,2020-04-08 15:00:00,3.15,3.04,3.04
13,shake_intensity,2020-04-08 16:00:00,3.02,3.23,3.23
13,shake_intensity,2020-04-08 17:00:00,2.57,2.73,2.73
13,shake_intensity,2020-04-08 18:00:00,1.69,3.08,3.08
13,shake_intensity,2020-04-08 21:00:00,1.38,2.82,2.82
13,shake_intensity,2020-04-09 01:00:00,0.62,1.61,1.61
13,shake_intensity,2020-04-09 02:00:00,0.74,1.86,1.86
13,shake_intensity,2020-04-09 09:00:00,0.53,2.16,2.16
13,shake_intensity,2020-04-09 13:00:00,0.61,1.75,1.75
13,shake_intensity,2020-04-09 15:00:00,3.07,2.75,2
13,shake_intensity,2020-04-09 16:00:00,3.22,2.13,1.97
13,shake_intensity,2020-04-09 17:00:00,3.07,2.38,1.67
13,shake_intensity,2020-04-09 18:00:00,3.04,2.21,1.87
13,shake_intensity,2020-04-09 19:00:00,3.26,2.41,2.19
13,shake_intensity,2020-04-09 20:00:00,2.81,2.13,2.13
13,shake_intensity,2020-04-09 21:00:00,2.21,2.39,2.39
13,shake_intensity,2020-04-10 00:00:00,1.4,2.99,2.99
13,shake_intensity,2020-04-10 04:00:00,1.26,2.24,2.24
13,shake_intensity,2020-04-10 06:00:00,0.63,1.59,1.59
13,shake_intensity,2020-04-10 08:00:00,0.37,1.23,1.23
13,shake_intensity,2020-04-10 14:00:00,0.14,1.08,1.08
13,shake_intensity,2020-04-10 18:00:00,0.6,1.47,1.47
13,shake_intensity,2020-04-10 19:00:00,0.27,1.49,1.49
13,shake_intensity,2020-04-10 22:00:00,0.38,1.11,1.11
14,shake_intensity,2020-04-06 14:00:00,0.5,0.52,0.52
14,shake_intensity,2020-04-06 15:00:00,0.5,0.54,0.45
14,shake_intensity,2020-04-06 16:00:00,0.4,0.38,0.38
14,shake_intensity,2020-04-06 17:00:00,0.34,0.21,0.21
14,shake_intensity,2020-04-06 18:00:00,0.34,0.24,0.18
14,shake_intensity,2020-04-06 19:00:00,0.32,0.16,0.15
14,shake_intensity,2020-04-06 20:00:00,0.3,0.17,0.11
14,shake_intensity,2020-04-06 21:00:00,0.31,0.21,0.18
14,shake_intensity,2020-04-06 22:00:00,0.31,0.16,0.13
14,shake_intensity,2020-04-06 23:00:00,0.3,0.19,0.19
14,shake_intensity,2020-04-07 00:00:00,0.29,0.2,0.15
14,shake_intensity,2020-04-07 02:00:00,0.29,0.16,0.16
14,shake_intensity,2020-04-07 03:00:00,0.29,0.18,0.18
14,shake_intensity,2020-04-07 09:00:00,0.29,0.15,0.15
14,shake_intensity,2020-04-07 12:00:00,0.26,0.18,0.18
14,shake_intensity,2020-04-07 16:00:00,0.27,0.16,0.16
