cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%
shake_intensity,3,2020-04-06 03:30:00,0.5291851,0.4899134,0.12409326,0.87122146,0.1803574,0.8171306,0.3017088,0.7586858,0.3454316,0.5805560,0.10959804,0.17737443,0.19908284,0.22972441,0.30808010,0.32254198,0.34432750,0.35101204,0.37263737,0.38891687,0.40336734,0.41856641,0.43405668,0.44570733,0.45821085,0.46485719,0.47861881,0.48125879,0.49388435,0.50700278,0.51586977,0.52179781,0.52750196,0.54206859,0.55643464,0.57037593,0.58030382,0.61915100,0.63447135,0.64899408,0.65804640,0.66908503,0.68380775,0.70699216,0.71842533,0.72940812,0.76380745,0.81617027,0.84876956,0.93904386,1.33125227
shake_intensity,3,2020-04-06 03:35:00,0.5295783,0.4901624,0.13027907,0.85033954,0.1894315,0.8236795,0.2965759,0.7712184,0.3249498,0.5677165,0.11106637,0.17176605,0.19477838,0.25066984,0.30167777,0.32601130,0.34084541,0.35491154,0.37525109,0.39217290,0.40290358,0.40859968,0.43389342,0.44643973,0.45689020,0.47068472,0.47938414,0.48922559,0.49463945,0.50206000,0.50439728,0.51558280,0.53608940,0.54296723,0.54898317,0.56832834,0.58557775,0.60652740,0.62729382,0.64568798,0.66340478,0.67020658,0.68373528,0.69681803,0.72540613,0.75015013,0.78098396,0.81746468,0.82886828,0.92045929,1.31530623
shake_intensity,3,2020-04-06 03:40:00,0.5314934,0.4903517,0.12299421,0.85039796,0.1839553,0.8226044,0.2735624,0.7394838,0.3287947,0.5698918,0.12299421,0.17621048,0.20380352,0.27080361,0.30185534,0.33040338,0.33936014,0.35629797,0.36893969,0.39573490,0.40862555,0.42444386,0.43673533,0.44516946,0.45681580,0.46262429,0.47977382,0.49655131,0.50275494,0.50702953,0.51091343,0.51505329,0.52643974,0.54663932,0.55611520,0.57207201,0.60437595,0.61200712,0.62658612,0.64210829,0.65886571,0.67474729,0.68821665,0.70120949,0.71217034,0.73889648,0.78969387,0.80874331,0.84923694,0.93672292,1.31398056
shake_intensity,3,2020-04-06 03:45:00,0.5356382,0.5123581,0.16634953,0.94810055,0.1663495,0.8245940,0.2237236,0.7213030,0.3758838,0.6161317,0.12454381,0.16766742,0.22299005,0.24987314,0.29149535,0.31549673,0.32852514,0.34291885,0.37588648,0.39495708,0.41627058,0.42231386,0.43043921,0.43699626,0.46226317,0.46804904,0.47959557,0.49715530,0.50583015,0.51420786,0.51973095,0.53290663,0.54529303,0.55186282,0.56068492,0.56692430,0.59724444,0.60441731,0.61617661,0.64014453,0.66301966,0.67408503,0.67933111,0.70530203,0.71316400,0.74520317,0.79472062,0.82562497,0.90253662,0.94986722,1.23425614
shake_intensity,3,2020-04-06 03:50:00,0.5399862,0.4936599,0.17782608,0.95863778,0.2148603,0.8503302,0.2963214,0.8068299,0.4426835,0.6884103,0.11529460,0.17764306,0.22537802,0.25866669,0.28676474,0.31271180,0.33575782,0.35639405,0.37941465,0.40372587,0.41477173,0.43328153,0.44270350,0.44679591,0.45559907,0.46054400,0.48027874,0.49753208,0.50593083,0.51258413,0.52281591,0.52958899,0.53661044,0.54418899,0.56594859,0.57807858,0.60010996,0.61506917,0.63017138,0.64986831,0.66932063,0.68239032,0.68953702,0.71161363,0.76214385,0.76927089,0.80042875,0.83891506,0.88545454,0.95845939,1.24908127
shake_intensity,3,2020-04-06 03:55:00,0.5444378,0.4898730,0.10528654,0.89766930,0.1793476,0.8252678,0.3102029,0.8180676,0.4043834,0.6417149,0.10528654,0.17942140,0.23159004,0.25835826,0.29393499,0.31603547,0.33737344,0.35936158,0.38108030,0.40639015,0.42406101,0.43462288,0.44220768,0.45208373,0.46153291,0.47048093,0.48181633,0.49180122,0.50115791,0.50760415,0.52305442,0.53387117,0.55156283,0.56144259,0.58021884,0.58766901,0.59819372,0.61493856,0.63505800,0.64479466,0.67208824,0.68195796,0.69734469,0.71213730,0.77062179,0.78642681,0.80833815,0.82619935,0.88221638,0.97533631,1.30109200
shake_intensity,3,2020-04-06 04:00:00,0.5436751,0.5610316,0.13349840,0.86622302,0.2096358,0.8358920,0.3295133,0.8358920,0.4205302,0.6480866,0.10690617,0.17920596,0.23152103,0.27512634,0.29848000,0.31651615,0.33467961,0.34770291,0.38688416,0.40399295,0.41998267,0.42557239,0.43356491,0.45143876,0.46537564,0.47198608,0.48766811,0.50448473,0.52036420,0.52975156,0.54122432,0.55015701,0.56242676,0.57704415,0.58185007,0.58815549,0.59511049,0.60439408,0.62289924,0.63245074,0.64767669,0.67490298,0.69801488,0.73030689,0.75622868,0.78606533,0.81374924,0.82153488,0.85926806,0.92096163,1.24419091
shake_intensity,3,2020-04-06 04:05:00,0.5440898,0.5188723,0.13674872,0.89526332,0.2142333,0.8364087,0.3173785,0.8276902,0.3946130,0.6269892,0.09939336,0.19626349,0.23154895,0.27816114,0.30132263,0.31707800,0.32681827,0.35419918,0.38742055,0.39884215,0.41896462,0.43049563,0.44086710,0.45300035,0.46604361,0.48648320,0.49479531,0.50126389,0.50608105,0.51106502,0.52958504,0.54155872,0.55033936,0.56509873,0.58077283,0.58575832,0.59961817,0.61312860,0.62183133,0.63576085,0.66005610,0.67946337,0.69423142,0.72641859,0.75236049,0.79084048,0.81886581,0.82761257,0.86370148,0.94933039,1.23298854
shake_intensity,3,2020-04-06 04:10:00,0.5450955,0.5260214,0.12712768,0.87890863,0.2179078,0.8336682,0.2974189,0.7813903,0.3981270,0.6310130,0.10136666,0.21136725,0.23138233,0.28149026,0.30890747,0.32183220,0.34522824,0.36416456,0.37646777,0.40490891,0.41978651,0.43009318,0.43697916,0.45424998,0.46232650,0.47963971,0.49354604,0.49928825,0.50827223,0.51601063,0.53499269,0.54511318,0.55604099,0.56831192,0.58191643,0.59369593,0.60274884,0.61242017,0.62385045,0.63526434,0.65831987,0.67671648,0.69733646,0.72973976,0.75875024,0.77213090,0.79544196,0.82611537,0.87441447,0.93883352,1.23981624
shake_intensity,3,2020-04-06 04:15:00,0.5455531,0.5208729,0.21146920,0.93058258,0.2181451,0.8435019,0.2760078,0.7698361,0.3924369,0.6457588,0.09788309,0.21016980,0.24263193,0.27296929,0.30191429,0.32601224,0.33748693,0.35439640,0.37733213,0.38721809,0.41074977,0.43501878,0.44480755,0.46189237,0.47236474,0.48153274,0.49139196,0.49985660,0.51026485,0.52168148,0.53208972,0.54020080,0.56456735,0.58348232,0.59874233,0.60202841,0.61795649,0.62127401,0.63135722,0.64434046,0.66596994,0.69101180,0.71055208,0.72356752,0.74073303,0.76633770,0.79913131,0.82773563,0.86810087,0.91948246,1.16844627
shake_intensity,3,2020-04-06 04:20:00,0.5431586,0.4694601,0.19748796,0.95641034,0.2185282,0.8395871,0.3243880,0.7992846,0.4287976,0.6778732,0.10468423,0.19652345,0.24113916,0.27335578,0.30499697,0.34903849,0.35551576,0.37317759,0.38587131,0.39364751,0.40966669,0.43071865,0.43540746,0.44660449,0.45717315,0.46357684,0.47977229,0.49148675,0.50451352,0.51455501,0.52598181,0.54261745,0.55259091,0.57102578,0.59391811,0.59861507,0.61578852,0.62441348,0.64124790,0.65043907,0.66696363,0.68287202,0.69993586,0.72880639,0.75395756,0.76860505,0.78742641,0.82545418,0.87752093,0.94211171,1.10712689
shake_intensity,3,2020-04-06 04:25:00,0.5435259,0.4761536,0.21067608,0.92620632,0.2106761,0.8353787,0.3470931,0.8353787,0.4101274,0.6603218,0.10589291,0.19497271,0.25113656,0.26862317,0.30977043,0.33640711,0.34958290,0.37048273,0.39224699,0.40730860,0.41422147,0.42186292,0.42962213,0.44098757,0.45785528,0.46917048,0.48533732,0.49579432,0.50847193,0.51617685,0.52744427,0.53322298,0.54685380,0.56642462,0.58708710,0.60106028,0.60723679,0.63210807,0.64254018,0.65929510,0.68098200,0.69225900,0.71977161,0.73087547,0.74304927,0.77672327,0.80250227,0.82788669,0.87473239,0.90211991,1.06663696
shake_intensity,3,2020-04-06 04:30:00,0.5402558,0.4934253,0.22256407,0.96098576,0.2782933,0.9038306,0.2782933,0.7510623,0.4479034,0.7031954,0.11195232,0.18303240,0.24087892,0.27996692,0.30522438,0.31975856,0.34141472,0.36356310,0.38169488,0.39313303,0.40592123,0.42516864,0.43533024,0.45294253,0.46123696,0.47147289,0.48710205,0.49444723,0.49901020,0.51123984,0.52206899,0.53564511,0.54863640,0.56075824,0.57630414,0.59442962,0.60936807,0.62560087,0.64216720,0.65451987,0.67337704,0.68556824,0.69805874,0.72083689,0.72905989,0.75618995,0.79237121,0.82128963,0.88715365,0.91881247,1.05089914
shake_intensity,3,2020-04-06 04:35:00,0.5501472,0.5166690,0.18030219,0.94850670,0.2481679,0.8836844,0.2742846,0.7586030,0.3562172,0.6040970,0.10644438,0.19936508,0.25505413,0.28260512,0.29510674,0.32358922,0.35677113,0.37292885,0.38248100,0.39600345,0.41045376,0.42895108,0.43623655,0.46330143,0.47650645,0.48910279,0.49186986,0.50362531,0.51361459,0.52348862,0.53413887,0.54314999,0.55822559,0.56415196,0.57878589,0.58998613,0.60849282,0.63055373,0.65197191,0.67131535,0.68125944,0.69999888,0.71280760,0.73211814,0.74739400,0.77036803,0.80202254,0.85454564,0.88440139,0.94976010,1.05689351
shake_intensity,3,2020-04-06 04:40:00,0.5511555,0.5159811,0.17469698,0.95659540,0.2405255,0.8675028,0.2739732,0.7777768,0.3498007,0.5927013,0.10553955,0.19604428,0.25119806,0.28366272,0.29992071,0.31799562,0.34982832,0.36306156,0.37577632,0.39764635,0.41735453,0.44220831,0.45487074,0.46659557,0.47596833,0.48482506,0.50013642,0.50970600,0.51458192,0.52183200,0.52637753,0.53633593,0.54650421,0.55628415,0.57595395,0.58753050,0.59309573,0.61498441,0.64497063,0.66150461,0.68211595,0.70334068,0.72014849,0.74973065,0.75879470,0.78981353,0.82904466,0.85974786,0.88016721,0.96729229,1.08614504
shake_intensity,3,2020-04-06 04:45:00,0.5552774,0.5129296,0.24070082,1.00721459,0.2031235,0.8371233,0.2987937,0.7860379,0.3772595,0.6298337,0.09765791,0.20239566,0.27575386,0.30213373,0.30823216,0.32764891,0.34846960,0.37374177,0.39244223,0.40149980,0.42801839,0.43769680,0.45048422,0.46531810,0.47437660,0.48594255,0.49969729,0.51114073,0.51792285,0.52449213,0.53087849,0.53716135,0.55969489,0.57122845,0.58012851,0.59397755,0.60800660,0.62115867,0.65467633,0.66371348,0.69513178,0.71254368,0.73109135,0.74306693,0.76832275,0.78707027,0.80518791,0.82939156,0.90631884,0.95213808,1.15840740
shake_intensity,3,2020-04-06 04:50:00,0.5565466,0.5211148,0.14643375,0.94467811,0.2715982,0.8842307,0.2715982,0.7606415,0.3472531,0.5950038,0.09575491,0.18215142,0.27234051,0.29211440,0.31131668,0.33724741,0.35424999,0.37451041,0.39075567,0.40285124,0.43174605,0.44063209,0.44657506,0.46207040,0.47495624,0.49411556,0.50141468,0.50686491,0.51612904,0.52704632,0.53943402,0.54823156,0.56110465,0.56909492,0.57839261,0.58923730,0.60743252,0.62865564,0.64165306,0.66638252,0.69293425,0.70496647,0.72098221,0.74173054,0.76177024,0.79338654,0.80771318,0.85450136,0.88608315,0.97248301,1.20426534
shake_intensity,3,2020-04-06 04:55:00,0.5575939,0.5289220,0.15649924,0.93054159,0.2732241,0.8848670,0.2924171,0.7718715,0.4398824,0.6849183,0.10180238,0.16907166,0.27235614,0.29653440,0.31905159,0.34504935,0.35670143,0.36176888,0.38933390,0.40403375,0.42169514,0.44478717,0.46016984,0.47088099,0.48100957,0.48979989,0.49657759,0.50635797,0.51462186,0.53310512,0.54798047,0.56451093,0.57366765,0.58142455,0.59245810,0.60674837,0.62052216,0.63295066,0.64344847,0.65657586,0.66831021,0.69033638,0.71761922,0.74218973,0.76095816,0.77670661,0.81101733,0.83523837,0.87602277,1.02896348,1.12900416
shake_intensity,3,2020-04-06 05:00:00,0.5561298,0.5527235,0.14967500,0.92888158,0.2945566,0.9288816,0.2945566,0.7648866,0.4522049,0.6844185,0.10854708,0.17239431,0.25543952,0.30462284,0.32425573,0.33202012,0.34915944,0.36425918,0.39618647,0.40838789,0.42393290,0.45084811,0.45803691,0.47483556,0.48281171,0.49931837,0.50340667,0.51680173,0.52076654,0.53188479,0.54857322,0.56554011,0.57705709,0.58506757,0.59549710,0.60064558,0.61114216,0.62536325,0.63887898,0.64953705,0.66773954,0.68421403,0.69988247,0.72183702,0.74470859,0.77920022,0.79963700,0.84140847,0.89119392,0.98420975,1.20311291
shake_intensity,3,2020-04-06 05:05:00,0.5575463,0.5599890,0.16372846,0.94286585,0.2603760,0.9062771,0.3213990,0.7917657,0.4675265,0.7036786,0.09861161,0.16880592,0.25927318,0.28948669,0.32625794,0.33506095,0.34137506,0.36146969,0.38805090,0.41126858,0.42633715,0.44164776,0.46059349,0.47253290,0.49066779,0.50083907,0.50942813,0.52543507,0.53846225,0.54594471,0.55413887,0.56220352,0.57332830,0.58732964,0.59382739,0.60078165,0.61511021,0.63522498,0.64457200,0.65255841,0.68198960,0.69448458,0.69879539,0.72228912,0.75419141,0.76751883,0.79248327,0.82288330,0.89873896,0.94385737,1.30390157
shake_intensity,3,2020-04-06 05:10:00,0.5632307,0.5554352,0.15905486,0.95126609,0.2706602,0.8951738,0.3073917,0.7749245,0.4792440,0.7340912,0.10195116,0.16171099,0.26903134,0.30652242,0.31905251,0.32828832,0.33428123,0.35376933,0.37580771,0.40734439,0.42200350,0.44763597,0.46760026,0.47943066,0.49061694,0.49651305,0.51193023,0.52374874,0.53705673,0.54468636,0.55943536,0.57394309,0.57878811,0.59008708,0.59906592,0.60685563,0.63353168,0.64744020,0.65688876,0.67368111,0.68886370,0.71023198,0.72653283,0.73532662,0.75813020,0.77104761,0.79540874,0.82522735,0.89507760,0.95224938,1.42497929
shake_intensity,3,2020-04-06 05:15:00,0.5671341,0.5382872,0.13679289,0.91954380,0.2919387,0.9195438,0.3016462,0.7861322,0.4845364,0.7400320,0.10249568,0.16294736,0.27145565,0.30120452,0.31887911,0.34001369,0.34258268,0.37336022,0.38309330,0.39571169,0.43966511,0.44973864,0.46658872,0.48494606,0.49639134,0.50393515,0.51239540,0.51785949,0.53504595,0.54389559,0.55664552,0.56090673,0.57065795,0.57987589,0.59828787,0.61124101,0.62251456,0.64982174,0.66861855,0.69087949,0.70138228,0.72255208,0.73097151,0.74198026,0.76120978,0.78449881,0.82115515,0.83512760,0.89392316,0.98913856,1.41099336
shake_intensity,3,2020-04-06 05:20:00,0.5679175,0.5338676,0.13322478,0.92866088,0.2685069,0.9078202,0.3089149,0.7904294,0.4727469,0.7303620,0.08902568,0.17198152,0.26811046,0.30258991,0.31353691,0.33390104,0.35463689,0.37142450,0.38534299,0.40518928,0.42697993,0.46333060,0.47512499,0.48035462,0.49281220,0.50177832,0.51448228,0.52483693,0.52695243,0.53971314,0.55229748,0.56437107,0.56994063,0.58453429,0.59449378,0.61181381,0.62537255,0.64642694,0.67390872,0.69669695,0.70921092,0.72285024,0.73658976,0.75578517,0.76808105,0.78656073,0.81315710,0.85735459,0.90651799,0.98282096,1.36880354
shake_intensity,3,2020-04-06 05:25:00,0.5699010,0.5379938,0.15827304,0.96442883,0.2635907,0.8701158,0.2973146,0.7917442,0.4612117,0.7156363,0.08634641,0.18059474,0.27209312,0.29480715,0.32076979,0.33628441,0.36275555,0.37154499,0.39774909,0.42016194,0.43105462,0.46267648,0.47397475,0.48440177,0.49599106,0.50456537,0.52321628,0.53196552,0.53850423,0.54644603,0.55031552,0.56136796,0.57304102,0.58132658,0.59320762,0.62124281,0.63150484,0.66001752,0.67207222,0.68922046,0.70205000,0.71701110,0.73852660,0.74680827,0.76932631,0.78719565,0.82471142,0.86034276,0.90321178,0.97623298,1.33878182
shake_intensity,3,2020-04-06 05:30:00,0.5702588,0.5363908,0.18159468,0.95266569,0.2885996,0.9302081,0.3073014,0.7914176,0.4518689,0.6958193,0.08184859,0.18496665,0.26950007,0.30342893,0.31714854,0.34981624,0.36091773,0.38229306,0.39306859,0.42284585,0.44338300,0.45694948,0.46936762,0.48200423,0.49139864,0.50445852,0.51381281,0.52621628,0.53395295,0.54653847,0.56079713,0.56939525,0.58085988,0.58963858,0.61051054,0.62624598,0.63327142,0.64968822,0.66656847,0.67751431,0.69108146,0.70990426,0.73433119,0.74821538,0.76441176,0.78738042,0.82408298,0.85225234,0.91272735,0.95310131,1.35698299
shake_intensity,3,2020-04-06 05:35:00,0.5715370,0.5472952,0.15731054,0.93611756,0.2555946,0.8709165,0.3299247,0.8067866,0.4713697,0.7067750,0.08294394,0.20868548,0.26524374,0.29094206,0.32925437,0.34649974,0.37118891,0.37855697,0.40136076,0.41361211,0.43276713,0.46150636,0.47928034,0.49030352,0.49678490,0.50378886,0.51266101,0.52781968,0.54426355,0.55197405,0.56312584,0.57087495,0.57824803,0.59218279,0.62391086,0.62871387,0.63549496,0.64953135,0.66650487,0.68067034,0.69482063,0.70180283,0.72389937,0.74927423,0.76481463,0.78992097,0.80276919,0.85304487,0.87225653,1.00083806,1.46427752
shake_intensity,3,2020-04-06 05:40:00,0.5714799,0.5641244,0.13839540,0.93325602,0.2511327,0.8712005,0.3146863,0.8122528,0.4815400,0.7267730,0.08391748,0.18933373,0.25411157,0.28791081,0.32566036,0.33707160,0.35927338,0.37231565,0.38414035,0.40675901,0.44184662,0.46350389,0.47970672,0.48844101,0.49656941,0.50463229,0.52364831,0.52954612,0.54102251,0.55809339,0.57130969,0.58103599,0.59055057,0.60139240,0.60449131,0.62262027,0.63541975,0.65394254,0.66918161,0.68374203,0.69977421,0.71625140,0.72631973,0.74138029,0.76528042,0.78841469,0.82415688,0.85667188,0.87594201,1.00467152,1.30939022
shake_intensity,3,2020-04-06 05:45:00,0.5752346,0.5339864,0.13105136,0.93316392,0.2479700,0.8979952,0.3414129,0.8612038,0.4591787,0.7324918,0.07744628,0.17997779,0.25259437,0.28570249,0.31713290,0.34215270,0.35467453,0.36190530,0.37427569,0.41611003,0.44433188,0.46038678,0.47199673,0.47647148,0.49644529,0.50841007,0.51759695,0.52780496,0.53713598,0.54946824,0.55538563,0.56836288,0.58086451,0.59553388,0.61474505,0.63814185,0.65473253,0.66407163,0.67689562,0.70156093,0.72147103,0.73995043,0.75131328,0.76713062,0.80316872,0.81354087,0.84502612,0.86264183,0.89913176,0.99014122,1.22623360
shake_intensity,3,2020-04-06 05:50:00,0.5750145,0.5308734,0.15105710,1.00798178,0.2408167,0.8950045,0.3239126,0.8214174,0.4456880,0.7178145,0.07725160,0.18328802,0.26194794,0.28201303,0.32368207,0.33947814,0.35994380,0.37018182,0.38373212,0.41731357,0.43138629,0.45185570,0.46220381,0.48700212,0.49786441,0.50503159,0.51105206,0.51604303,0.52609720,0.54831016,0.56034857,0.56785963,0.57991110,0.59401519,0.61383416,0.63117725,0.64765951,0.65808983,0.67471784,0.69673873,0.70846371,0.72916816,0.75540583,0.78552508,0.79766286,0.80664081,0.81998619,0.85585109,0.92943404,1.03650996,1.24061117
shake_intensity,3,2020-04-06 05:55:00,0.5777820,0.5162340,0.14157721,0.98769101,0.2394068,0.9028988,0.3445792,0.8565548,0.3692335,0.6394361,0.07763173,0.18745259,0.24573623,0.29406406,0.31879522,0.34706011,0.36384046,0.37656858,0.41008144,0.42576192,0.43884218,0.45153538,0.45949223,0.47363605,0.48713863,0.50061250,0.50756761,0.51995138,0.52976714,0.54451577,0.55272007,0.56105868,0.57026860,0.58919657,0.60770998,0.62566153,0.63691578,0.64991047,0.68919994,0.70345808,0.71340404,0.73778089,0.77112978,0.78584298,0.81144488,0.82920642,0.84242045,0.85705160,0.96437982,1.08238379,1.17653973
shake_intensity,3,2020-04-06 06:00:00,0.5827261,0.5206055,0.13259995,0.99911637,0.2508073,0.9301764,0.2899730,0.8359663,0.3387014,0.6111133,0.07478572,0.20608627,0.26141126,0.29299912,0.31631384,0.34097521,0.35883201,0.37330929,0.39653752,0.41880382,0.44220419,0.45540940,0.46528025,0.47690019,0.49508202,0.50623033,0.51401382,0.51874041,0.52716528,0.54283813,0.55041515,0.56434727,0.57472950,0.59247743,0.60413753,0.62171651,0.65346992,0.67453463,0.69944105,0.71673507,0.72995118,0.75674907,0.77122657,0.78939840,0.81540337,0.83733684,0.87691856,0.90163337,0.95798713,1.04857352,1.24822711
shake_intensity,3,2020-04-06 06:05:00,0.5863895,0.5333477,0.14581540,0.97574373,0.2837736,0.9757437,0.2837736,0.8370276,0.3321596,0.6008345,0.07689673,0.20839478,0.27046256,0.28524195,0.33189771,0.34972526,0.36851615,0.37918228,0.39662424,0.40737502,0.43385715,0.44768145,0.47176161,0.48729504,0.49574513,0.51076279,0.51785470,0.53032836,0.53671511,0.55268528,0.55956834,0.56531263,0.57390835,0.58839569,0.60046350,0.62860226,0.64591184,0.66767400,0.69374748,0.71695344,0.74244391,0.75519638,0.77483041,0.79774261,0.82983061,0.84334924,0.89073874,0.92076018,0.96399178,1.03370266,1.29418457
shake_intensity,3,2020-04-06 06:10:00,0.5898348,0.5046684,0.14692278,1.01394355,0.2372360,0.9249740,0.3408898,0.8860086,0.3528542,0.6117218,0.08816159,0.18187187,0.27405228,0.29436132,0.34991987,0.35681558,0.37190595,0.38985134,0.40026632,0.41368648,0.43133815,0.44363047,0.46561168,0.47723665,0.49004912,0.49708110,0.50903656,0.52061415,0.52787591,0.53977561,0.55220014,0.56355233,0.57382623,0.58459423,0.60860724,0.63524094,0.65530461,0.68160700,0.70469415,0.71065657,0.73805628,0.75602295,0.78855546,0.81909936,0.84550658,0.85515043,0.88774794,0.91806182,0.97161963,1.06232528,1.29638736
shake_intensity,3,2020-04-06 06:15:00,0.5856689,0.4947414,0.14358421,0.99836099,0.2535466,0.9483024,0.3489173,0.9093893,0.3378357,0.6028828,0.08309071,0.18618801,0.26079008,0.27500797,0.33709071,0.35574342,0.36719838,0.39034767,0.40677752,0.41762647,0.43142360,0.44567178,0.45914602,0.46696945,0.47939086,0.48783750,0.49910946,0.50904486,0.52134002,0.53249374,0.54777446,0.56554546,0.57040304,0.57996861,0.60240607,0.62072650,0.64667645,0.66563931,0.69117232,0.71479414,0.74359788,0.75475341,0.77176882,0.80627958,0.85256213,0.87995006,0.90152601,0.92576499,0.97965397,1.09019947,1.27505148
shake_intensity,3,2020-04-06 06:20:00,0.5853116,0.4837641,0.13381485,1.01183357,0.2559097,0.9929225,0.2730092,0.8382555,0.3938351,0.6586812,0.08704949,0.19273499,0.25520656,0.28574734,0.33458315,0.35374563,0.37844814,0.39562783,0.40156170,0.41051010,0.42651736,0.44158117,0.44852473,0.46010507,0.47561630,0.48161705,0.49312172,0.51012000,0.52741868,0.54106240,0.55008275,0.55853967,0.57758052,0.58497666,0.60292636,0.62685202,0.64762885,0.66429148,0.68277678,0.71295351,0.73336389,0.76098082,0.77528574,0.79549248,0.82990275,0.85998433,0.89986194,0.96147957,0.99110537,1.09657180,1.27345579
shake_intensity,3,2020-04-06 06:25:00,0.5857902,0.4751533,0.18620173,1.06362208,0.1862017,0.9163198,0.3607282,0.9163198,0.3607282,0.6164892,0.08054433,0.19833718,0.24102039,0.27251426,0.34067850,0.36639391,0.37542455,0.38343561,0.40698536,0.41843924,0.42738334,0.44798262,0.45329113,0.46223262,0.47149602,0.48363965,0.49076743,0.51005775,0.51950714,0.53696340,0.56088874,0.57002087,0.58073011,0.59806856,0.61015092,0.62397156,0.65576255,0.66817154,0.68700213,0.70715934,0.71677643,0.74567479,0.77772363,0.81015868,0.82547652,0.87091909,0.89810822,0.92849180,1.01719750,1.09896297,1.25368377
