cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%
shake_intensity,3,2020-04-06 03:05:00,0.5086551,0.3111856, 0.05038149, 1.14251761, 0.05038149, 0.92890604, 0.13509826, 0.70808935,0.20838461,0.51743740,  0.05038149,  0.11617696,  0.14047519,  0.16372613,  0.19012746,  0.19923661,  0.22180689,  0.23253178,  0.24728165,  0.25846060,  0.26712445,  0.27684424,  0.30260065,  0.31699198,  0.32956354,  0.34805688,  0.36230208,  0.37715887,  0.38974563,  0.40134982,  0.42079035,  0.43937032,  0.46094990,  0.48642647,  0.50060744,  0.51584164,  0.53595690,  0.55287057,  0.57721843,  0.58668123,  0.61679000,  0.65869641,  0.68160209,  0.69462377,  0.73724421,  0.87816800,  0.92654638,  0.99514316,  1.13837866,  1.58045530,  2.49723259
shake_intensity,3,2020-04-06 03:10:00,0.5128162,0.3123180, 0.05692391, 1.29156528, 0.11625001, 0.95412062, 0.11625001, 0.71066964,0.23067123,0.53223314,  0.05692391,  0.11792040,  0.14845760,  0.16944115,  0.18919977,  0.20823986,  0.22178294,  0.23696428,  0.24998179,  0.26962228,  0.27720108,  0.28984515,  0.30218500,  0.32832039,  0.34198002,  0.35655216,  0.37304974,  0.39326972,  0.40755404,  0.42702786,  0.45181814,  0.46920002,  0.48220401,  0.49487573,  0.50480981,  0.51598945,  0.52660008,  0.54706010,  0.57064785,  0.60376141,  0.62590090,  0.65514082,  0.68869593,  0.71265859,  0.81891227,  0.84798479,  0.89762397,  0.95445363,  1.19218348,  1.46486180,  2.52004456
shake_intensity,3,2020-04-06 03:15:00,0.5264093,0.3161146, 0.05839276, 1.30745380, 0.05839276, 0.94108189, 0.09126925, 0.72971318,0.19991025,0.51065384,  0.05839276,  0.11962567,  0.14854265,  0.17636192,  0.19882559,  0.20260196,  0.21587185,  0.23797915,  0.25621323,  0.27020091,  0.29272380,  0.29799455,  0.30888561,  0.31981360,  0.34698390,  0.36446548,  0.37653131,  0.39687543,  0.42407804,  0.43619669,  0.45399338,  0.46933119,  0.48613664,  0.49681000,  0.50855000,  0.52947531,  0.54566764,  0.56876533,  0.60118646,  0.62131421,  0.64599729,  0.67053908,  0.69182720,  0.74913503,  0.79876302,  0.85170058,  0.93260753,  1.10530584,  1.28624486,  1.56916714,  2.19775641
shake_intensity,3,2020-04-06 03:20:00,0.5203600,0.3126621, 0.04660874, 1.32410667, 0.04660874, 0.91821033, 0.14298081, 0.77651075,0.17222503,0.49798379,  0.04660874,  0.11570094,  0.15119596,  0.16621785,  0.18237722,  0.19270518,  0.20824656,  0.23587924,  0.25953096,  0.27079755,  0.28503620,  0.29803220,  0.30925174,  0.32164079,  0.33213299,  0.34698746,  0.36334466,  0.37593977,  0.40514487,  0.41995786,  0.44690436,  0.46838468,  0.48284091,  0.49236629,  0.51459018,  0.54732055,  0.57675181,  0.58988893,  0.60116412,  0.62721154,  0.65226326,  0.68475903,  0.71240747,  0.75564370,  0.78961931,  0.83811015,  0.90371332,  1.02718119,  1.27939935,  1.55635087,  2.16678970
shake_intensity,3,2020-04-06 03:25:00,0.5319437,0.3204003, 0.05114516, 1.26170438, 0.05114516, 0.94043065, 0.13201923, 0.78041321,0.20746437,0.54955961,  0.05114516,  0.10630465,  0.13785117,  0.15515517,  0.17982076,  0.19646701,  0.21373174,  0.23639699,  0.25358770,  0.26316194,  0.28235141,  0.29982623,  0.32151005,  0.32860926,  0.34296433,  0.35491017,  0.36916265,  0.39302360,  0.41054734,  0.42150153,  0.45926792,  0.48365208,  0.49329930,  0.52300924,  0.53730251,  0.54724449,  0.56056375,  0.58469148,  0.61384938,  0.63230299,  0.68567645,  0.71282889,  0.73609838,  0.77165938,  0.80515577,  0.87123580,  0.93822001,  1.06631486,  1.19045251,  1.49622429,  2.27782184
shake_intensity,3,2020-04-06 03:30:00,0.5292189,0.3319530, 0.04857585, 1.20363228, 0.07668134, 0.96849703, 0.07668134, 0.75072248,0.15680342,0.47945670,  0.04857585,  0.11531839,  0.13973826,  0.16022354,  0.18255699,  0.20699442,  0.22333757,  0.23634813,  0.25764439,  0.26895800,  0.29572672,  0.30251939,  0.30967236,  0.32274575,  0.33397361,  0.34754607,  0.36729795,  0.39982660,  0.41896646,  0.42975315,  0.44296386,  0.45708515,  0.47363639,  0.48269729,  0.50612885,  0.54371783,  0.57658411,  0.60404665,  0.61891390,  0.64943017,  0.67909415,  0.70484066,  0.72641050,  0.79341253,  0.83555481,  0.88273703,  0.93806154,  1.03795057,  1.19561726,  1.48868933,  2.57708861
shake_intensity,3,2020-04-06 03:35:00,0.5402570,0.3612153, 0.04271532, 1.36106909, 0.07567418, 1.01708909, 0.09281716, 0.76150786,0.20842170,0.53996232,  0.04271532,  0.09541759,  0.13162926,  0.15117124,  0.16794949,  0.20997694,  0.22465083,  0.24309491,  0.25402728,  0.26045598,  0.28148323,  0.29260861,  0.31159916,  0.33302052,  0.36044815,  0.37670429,  0.38754089,  0.40457392,  0.41268021,  0.42596410,  0.44262499,  0.45763232,  0.47574408,  0.50334649,  0.51736810,  0.54079072,  0.56173587,  0.59301023,  0.62893346,  0.65351175,  0.66942068,  0.69521797,  0.73511902,  0.76332758,  0.81075005,  0.93234609,  0.96282045,  1.06139758,  1.33820835,  1.65897865,  2.86939868
shake_intensity,3,2020-04-06 03:40:00,0.5417912,0.3187722, 0.06519545, 1.25877713, 0.03628769, 0.97538254, 0.10828476, 0.80935566,0.18770113,0.53516380,  0.03628769,  0.09554107,  0.12857141,  0.15188612,  0.16796927,  0.20486407,  0.22025689,  0.23353953,  0.24812840,  0.25923984,  0.27335736,  0.28832737,  0.31019519,  0.33245388,  0.34520343,  0.36149500,  0.38030626,  0.39487914,  0.40594201,  0.42050998,  0.45374314,  0.47754248,  0.50169755,  0.51573897,  0.53096787,  0.56554163,  0.57810051,  0.60204493,  0.62102618,  0.65326078,  0.67690523,  0.72136384,  0.77656932,  0.80305152,  0.88160017,  0.92161465,  0.95950918,  1.09232210,  1.21034101,  1.55646368,  3.37313611
shake_intensity,3,2020-04-06 03:45:00,0.5392065,0.3306107, 0.03448257, 1.19732847, 0.03448257, 1.00041568, 0.08998804, 0.82121385,0.17888609,0.51428831,  0.03448257,  0.09793798,  0.11142655,  0.15718613,  0.18417613,  0.19748000,  0.22419013,  0.24149009,  0.26182841,  0.26925454,  0.28279357,  0.29481836,  0.31225335,  0.31792450,  0.33658443,  0.37202470,  0.38761257,  0.40018291,  0.42001429,  0.43545036,  0.45593388,  0.47005972,  0.47918415,  0.49873253,  0.54474051,  0.56553507,  0.59353170,  0.60986142,  0.62829509,  0.65207989,  0.70321611,  0.74837487,  0.77819124,  0.82652837,  0.86894240,  0.91018198,  0.97652870,  1.09600015,  1.19646890,  1.55283420,  2.55699687
shake_intensity,3,2020-04-06 03:50:00,0.5490884,0.3525171, 0.07981887, 1.29556723, 0.07022952, 1.04523041, 0.10081457, 0.84204901,0.15594028,0.49355313,  0.03709079,  0.10250944,  0.12915436,  0.15746406,  0.17282124,  0.21431536,  0.22397387,  0.23939153,  0.24755489,  0.25921514,  0.27880563,  0.29359820,  0.31096515,  0.32255313,  0.34837447,  0.38140592,  0.40440684,  0.41010509,  0.42902574,  0.43849836,  0.45496733,  0.46999606,  0.48226395,  0.49978895,  0.51287251,  0.55749775,  0.58821584,  0.63022822,  0.68957980,  0.72376214,  0.76073027,  0.78938222,  0.81934792,  0.84273843,  0.88610579,  0.94256925,  1.00187353,  1.12062278,  1.25147761,  1.51517028,  1.91941221
shake_intensity,3,2020-04-06 03:55:00,0.5605522,0.3143480, 0.04253795, 1.29910116, 0.07268479, 1.04960665, 0.07268479, 0.84663144,0.14998168,0.51701404,  0.04253795,  0.10503700,  0.12789095,  0.16800044,  0.18729336,  0.19387142,  0.21029280,  0.22186871,  0.23725146,  0.25769047,  0.28690780,  0.30986729,  0.31942865,  0.33080790,  0.34499649,  0.37215887,  0.40544334,  0.42410997,  0.43929643,  0.46148086,  0.47279397,  0.49408871,  0.50451133,  0.54049152,  0.56510692,  0.58379897,  0.60127983,  0.61850072,  0.65117553,  0.69447458,  0.72656261,  0.77453759,  0.81827250,  0.91389798,  0.96254720,  1.00680040,  1.03175705,  1.09926569,  1.25869818,  1.44284248,  2.20850899
shake_intensity,3,2020-04-06 04:00:00,0.5663677,0.3550511, 0.06352023, 1.41852787, 0.06711690, 1.04710594, 0.06711690, 0.80051895,0.18344921,0.54077130,  0.06352023,  0.09675576,  0.14313338,  0.16188485,  0.18716138,  0.20024312,  0.21663059,  0.23934051,  0.26392586,  0.27863281,  0.29157064,  0.30530790,  0.33249185,  0.34654917,  0.36508007,  0.37874423,  0.39967224,  0.41655261,  0.43076489,  0.44995441,  0.46743711,  0.48418162,  0.50513234,  0.52176698,  0.54250874,  0.58729891,  0.62931949,  0.66817685,  0.69751891,  0.71527675,  0.72924021,  0.75451804,  0.79199609,  0.85067639,  0.90926392,  0.94055622,  1.01701953,  1.14655910,  1.38081403,  1.63060125,  2.66750801
shake_intensity,3,2020-04-06 04:05:00,0.5792993,0.3631268, 0.05718718, 1.34859255, 0.05718718, 1.10002493, 0.14552019, 0.93698707,0.14465564,0.50929160,  0.05718718,  0.09833280,  0.13992169,  0.14858889,  0.17248535,  0.20190338,  0.22540806,  0.24583017,  0.26609706,  0.27655593,  0.29159458,  0.31566658,  0.32534943,  0.35171199,  0.37973477,  0.39751529,  0.40745529,  0.42252438,  0.43424935,  0.45135338,  0.47402807,  0.48142678,  0.50851586,  0.52858039,  0.56096542,  0.58858374,  0.65373827,  0.68311263,  0.71695684,  0.74052144,  0.78394712,  0.80969317,  0.84896887,  0.90885933,  0.93285386,  0.99450097,  1.09772365,  1.16196321,  1.32875792,  1.69541635,  2.33697226
shake_intensity,3,2020-04-06 04:10:00,0.5795752,0.3712689, 0.07414196, 1.34714252, 0.07414196, 1.09437404, 0.07414196, 0.88361536,0.14032648,0.50635800,  0.05675236,  0.11029260,  0.14270381,  0.16493647,  0.18315545,  0.19830521,  0.22010380,  0.23467179,  0.25127526,  0.28385879,  0.30267907,  0.31791363,  0.34585418,  0.36368128,  0.37992977,  0.40556674,  0.41323873,  0.42722786,  0.43534981,  0.44818090,  0.46865361,  0.48455770,  0.51255545,  0.54821496,  0.59344968,  0.62620102,  0.65334744,  0.67447158,  0.71116100,  0.73337019,  0.77341161,  0.80782753,  0.86504502,  0.91511615,  0.96429646,  1.01032843,  1.06448679,  1.14093981,  1.28736721,  1.60878367,  2.28541505
shake_intensity,3,2020-04-06 04:15:00,0.5762345,0.3485797, 0.06765374, 1.39294769, 0.06765374, 1.07947315, 0.15702598, 0.97820757,0.12718902,0.48636436,  0.04750285,  0.10317883,  0.14192175,  0.15868482,  0.18758574,  0.19930760,  0.23050793,  0.23528075,  0.26496598,  0.27574833,  0.31473291,  0.32763096,  0.33886216,  0.35514992,  0.36818035,  0.38165812,  0.39272625,  0.40319003,  0.41198567,  0.43771071,  0.44890472,  0.46660317,  0.51147710,  0.54959915,  0.57582510,  0.61461824,  0.66748095,  0.68625881,  0.70333722,  0.74068799,  0.79667408,  0.84552933,  0.91891608,  0.93534885,  0.96792262,  0.99695022,  1.04829576,  1.14532992,  1.27922473,  1.46103859,  2.01525811
shake_intensity,3,2020-04-06 04:20:00,0.5760096,0.3447096, 0.04796573, 1.33107789, 0.08635265, 1.12949892, 0.11497576, 0.91253354,0.11163034,0.47420519,  0.04796573,  0.11109226,  0.13690259,  0.15734461,  0.18342828,  0.20319680,  0.22428913,  0.24119415,  0.25639756,  0.28597606,  0.29681999,  0.31215386,  0.33829970,  0.34993116,  0.36703561,  0.37833660,  0.38981590,  0.40768993,  0.41775606,  0.44125797,  0.45706003,  0.47311650,  0.52679713,  0.54624098,  0.57269338,  0.62043069,  0.64689304,  0.68211668,  0.70485476,  0.74150544,  0.80758653,  0.83923162,  0.88921088,  0.90681042,  1.00926140,  1.03278307,  1.10624122,  1.16282213,  1.28638167,  1.45768063,  1.99154870
shake_intensity,3,2020-04-06 04:25:00,0.5758530,0.3167822, 0.04143678, 1.37927695, 0.08922361, 1.15424299, 0.09908876, 0.89307343,0.10609436,0.48117245,  0.04143678,  0.10591922,  0.13232105,  0.14438359,  0.18824115,  0.21075063,  0.21932812,  0.24110681,  0.25881354,  0.28835550,  0.30287246,  0.31105194,  0.32628688,  0.33798304,  0.34019570,  0.34748947,  0.37148654,  0.39566870,  0.41765039,  0.43157748,  0.45917665,  0.47792644,  0.54276857,  0.57710303,  0.61426615,  0.64249043,  0.66390161,  0.67823143,  0.69102687,  0.74272692,  0.77924014,  0.81523143,  0.86634506,  0.89474588,  0.96302525,  0.99407638,  1.10579573,  1.16994006,  1.33171202,  1.56656317,  2.05709643
shake_intensity,3,2020-04-06 04:30:00,0.5696471,0.3142499, 0.03933120, 1.27437419, 0.10032817, 1.15546223, 0.08124396, 0.86410805,0.16362361,0.54165929,  0.03933120,  0.10018760,  0.11841789,  0.16954911,  0.18016727,  0.19592917,  0.20711712,  0.23404681,  0.26515080,  0.27456793,  0.29241515,  0.29657478,  0.31233221,  0.33854590,  0.34614628,  0.36257102,  0.38425932,  0.39995938,  0.41822808,  0.45825023,  0.48474893,  0.51487711,  0.52260097,  0.55173483,  0.58460792,  0.61692654,  0.64484734,  0.67031526,  0.69359126,  0.73481511,  0.76827041,  0.80231906,  0.83402553,  0.88200277,  0.92600626,  0.96971889,  1.03859280,  1.15443967,  1.25573740,  1.50634456,  2.19829314
shake_intensity,3,2020-04-06 04:35:00,0.5690760,0.3228075, 0.05712506, 1.45202534, 0.03607593, 1.05343273, 0.07743877, 0.86416341,0.16149100,0.55661894,  0.03607593,  0.10037554,  0.12390675,  0.14058063,  0.16731612,  0.18832554,  0.21149850,  0.22611756,  0.24515357,  0.25596256,  0.27867795,  0.30043153,  0.32077844,  0.33835501,  0.35169558,  0.37361702,  0.38539296,  0.40726402,  0.42981608,  0.45162871,  0.47253944,  0.51189416,  0.52364828,  0.54302413,  0.57012573,  0.60537106,  0.64092389,  0.70024532,  0.73164799,  0.74614312,  0.77178002,  0.81005779,  0.83429797,  0.88820299,  0.92358520,  0.97168992,  1.05212766,  1.13510889,  1.37635072,  1.51778315,  2.49660235
shake_intensity,3,2020-04-06 04:40:00,0.5544939,0.3098109, 0.03372233, 1.33732516, 0.08033547, 1.05639201, 0.08033547, 0.83609695,0.15446053,0.53251556,  0.03372233,  0.08927210,  0.13063487,  0.15496444,  0.16788786,  0.18235581,  0.20915918,  0.22251345,  0.23926418,  0.25966493,  0.27432524,  0.29009796,  0.30532195,  0.33368893,  0.34783751,  0.36205114,  0.37908233,  0.39237981,  0.41523282,  0.43588111,  0.47430125,  0.48898908,  0.51605751,  0.53317614,  0.55949214,  0.57849197,  0.61687952,  0.68147807,  0.70202583,  0.71994864,  0.74078875,  0.76532652,  0.80765892,  0.85444012,  0.90448225,  0.93296871,  1.01806322,  1.07937237,  1.26610950,  1.68323609,  2.31400644
shake_intensity,3,2020-04-06 04:45:00,0.5521830,0.2911394, 0.03167488, 1.20543897, 0.03167488, 1.01717782, 0.12001504, 0.85738703,0.12001504,0.49783716,  0.03167488,  0.09792736,  0.12987011,  0.15402811,  0.16601850,  0.19202488,  0.20522890,  0.22086301,  0.23251756,  0.24477071,  0.26001184,  0.27504296,  0.29614424,  0.33183661,  0.35459580,  0.38535547,  0.39441273,  0.41348254,  0.42698679,  0.44613903,  0.46366303,  0.48920511,  0.51514274,  0.54011994,  0.58093931,  0.61382727,  0.64118933,  0.67292667,  0.68474755,  0.71284832,  0.73170751,  0.76926823,  0.81457356,  0.83996908,  0.87908567,  0.96040627,  1.01199874,  1.09200000,  1.15378829,  1.53573088,  2.43076454
shake_intensity,3,2020-04-06 04:50:00,0.5574268,0.3001737, 0.03273998, 1.22790957, 0.10173775, 1.10057286, 0.10173775, 0.84744925,0.14455218,0.52860097,  0.03273998,  0.10149333,  0.12891919,  0.14504266,  0.16422957,  0.17313815,  0.19438193,  0.21685320,  0.22915359,  0.23680239,  0.26632796,  0.27488403,  0.31467248,  0.33152064,  0.36069684,  0.37697578,  0.39990778,  0.42167476,  0.43832962,  0.44781919,  0.47315837,  0.49844393,  0.52448146,  0.53077189,  0.55039652,  0.58175163,  0.63496842,  0.66278512,  0.69395461,  0.72217916,  0.74277090,  0.77309134,  0.81670105,  0.84053778,  0.91490115,  0.95480484,  1.05086990,  1.09389304,  1.19820885,  1.37010068,  2.83594122
shake_intensity,3,2020-04-06 04:55:00,0.5530153,0.2761512, 0.03475561, 1.26332229, 0.10914888, 1.11757627, 0.11782952, 0.86958459,0.19536633,0.58723240,  0.03475561,  0.11761251,  0.13343485,  0.14286471,  0.17410182,  0.19036470,  0.19982868,  0.21418866,  0.22356590,  0.23642770,  0.26088388,  0.28916120,  0.30416787,  0.32760577,  0.34636898,  0.36412008,  0.39327702,  0.41801441,  0.44389749,  0.46308708,  0.48820506,  0.51136792,  0.52901352,  0.55910090,  0.57488414,  0.58410353,  0.59460377,  0.62047304,  0.64291547,  0.66547302,  0.72861175,  0.77777571,  0.82858800,  0.86311279,  0.92262647,  0.97261680,  1.02269575,  1.11950736,  1.23565523,  1.45150207,  2.33116799
shake_intensity,3,2020-04-06 05:00:00,0.5601575,0.2762929, 0.03303323, 1.27814408, 0.08151617, 1.12371270, 0.11643297, 0.87714378,0.16188867,0.53780475,  0.03303323,  0.10882926,  0.12713208,  0.15739580,  0.18055330,  0.18586239,  0.20037410,  0.21090803,  0.22518208,  0.24269173,  0.26840606,  0.29722605,  0.31150280,  0.33058986,  0.34967544,  0.38538199,  0.40063355,  0.42243038,  0.44288309,  0.48332686,  0.49963420,  0.51610242,  0.52335506,  0.53473455,  0.57152022,  0.59136209,  0.61993983,  0.63470804,  0.66563586,  0.68291891,  0.72204060,  0.75788935,  0.80845409,  0.86562808,  0.89750668,  0.98905412,  1.08447254,  1.17116197,  1.26927058,  1.36440850,  3.04865307
shake_intensity,3,2020-04-06 05:05:00,0.5584101,0.5036424, 0.03479294, 1.24629400, 0.07731971, 1.08225618, 0.07340095, 0.82417913,0.16474217,0.56017252,  0.03479294,  0.08518232,  0.13003853,  0.14525613,  0.16976497,  0.18891429,  0.20631097,  0.21736562,  0.23545934,  0.24952411,  0.26075237,  0.29955875,  0.31836431,  0.33656724,  0.38021341,  0.39200282,  0.40509102,  0.44325574,  0.46796559,  0.47805041,  0.50000486,  0.52120377,  0.54237702,  0.55545117,  0.56902524,  0.59528765,  0.60764426,  0.61999872,  0.64911497,  0.67129177,  0.71936101,  0.78243191,  0.81074959,  0.85075241,  0.91136474,  0.99554588,  1.03315624,  1.15912339,  1.22950395,  1.48309584,  2.74388283
shake_intensity,3,2020-04-06 05:10:00,0.5648511,0.3185558, 0.06056114, 1.35017429, 0.06056114, 1.07041242, 0.14835315, 0.94120730,0.17872685,0.56895963,  0.03639372,  0.08521048,  0.12864432,  0.15287795,  0.17903147,  0.18674542,  0.19242386,  0.19874568,  0.23077592,  0.25353962,  0.27437568,  0.31084858,  0.33019709,  0.34006868,  0.35480118,  0.37515394,  0.39438987,  0.42461652,  0.44754950,  0.46330731,  0.48974080,  0.52207686,  0.53240379,  0.55888689,  0.57504261,  0.59829493,  0.63354691,  0.65410358,  0.70891510,  0.74546497,  0.76815379,  0.79588784,  0.84692990,  0.89361530,  0.93150910,  0.95870834,  1.02636580,  1.17453660,  1.28019422,  1.42356070,  2.31619402
shake_intensity,3,2020-04-06 05:15:00,0.5722611,0.3094315, 0.05302235, 1.35637955, 0.07627578, 1.20467867, 0.09171509, 0.87836524,0.14692750,0.54219797,  0.03955423,  0.08453096,  0.13349764,  0.15535316,  0.17614085,  0.19121765,  0.20391848,  0.23360241,  0.25175189,  0.26524633,  0.28397339,  0.29763893,  0.31895641,  0.34157011,  0.34970470,  0.37265691,  0.39175058,  0.42099581,  0.43835229,  0.46931864,  0.50393009,  0.51584519,  0.53627499,  0.56290281,  0.58271977,  0.60952150,  0.64011097,  0.68395053,  0.70273801,  0.72818185,  0.76511856,  0.79452670,  0.82339522,  0.86682773,  0.92560042,  1.07258656,  1.13518294,  1.20547054,  1.29994132,  1.50228634,  2.07413918
shake_intensity,3,2020-04-06 05:20:00,0.5776058,0.3458306, 0.03666311, 1.29027351, 0.05856915, 1.12032319, 0.08252587, 0.89074054,0.20268971,0.60269920,  0.03666311,  0.08647392,  0.12315533,  0.15790760,  0.17684245,  0.20459299,  0.22298442,  0.24039105,  0.25543651,  0.28994112,  0.30373984,  0.31932206,  0.32618366,  0.35142461,  0.36883271,  0.38381616,  0.39753648,  0.42466596,  0.44219373,  0.47164087,  0.49476878,  0.52091851,  0.54011872,  0.56262890,  0.57624139,  0.61550021,  0.64821786,  0.68091015,  0.74236302,  0.77714543,  0.78236358,  0.82555005,  0.85456966,  0.89222028,  0.93813914,  0.96941157,  1.11333817,  1.19877977,  1.28061312,  1.41475523,  2.22992665
shake_intensity,3,2020-04-06 05:25:00,0.5770166,0.3299786, 0.04636152, 1.25170345, 0.07068795, 1.12522038, 0.15978925, 0.97681287,0.20505174,0.61070591,  0.03129778,  0.08341285,  0.12529023,  0.15826401,  0.18127260,  0.20444670,  0.21391498,  0.24591447,  0.26614788,  0.27682805,  0.29110338,  0.30733474,  0.32784132,  0.34889460,  0.36834681,  0.37790080,  0.40647384,  0.44351769,  0.46840510,  0.48241696,  0.50802258,  0.52797451,  0.54230877,  0.57441406,  0.59939051,  0.60919023,  0.63189471,  0.69480338,  0.73194605,  0.79835127,  0.82862059,  0.86483366,  0.90086397,  0.92664896,  0.95144819,  0.97036006,  1.07437736,  1.12644651,  1.20971224,  1.34750472,  1.94710622
shake_intensity,3,2020-04-06 05:30:00,0.5713777,0.3202468, 0.04474445, 1.22888006, 0.08858710, 1.09519207, 0.13961915, 0.94309725,0.17083889,0.57934041,  0.02619248,  0.09029722,  0.12479284,  0.15863148,  0.17267587,  0.18589783,  0.21826265,  0.24300318,  0.25410866,  0.27994975,  0.29720497,  0.30567729,  0.32459076,  0.34280787,  0.36723125,  0.37768320,  0.41577211,  0.44890883,  0.47239763,  0.48134904,  0.50707271,  0.54455548,  0.55178519,  0.57324282,  0.59396690,  0.64239973,  0.66699706,  0.69271512,  0.72995328,  0.75987906,  0.79276697,  0.84405411,  0.86851427,  0.89867403,  0.93394709,  0.98511496,  1.03321935,  1.09825867,  1.18992897,  1.31552798,  2.08597239
shake_intensity,3,2020-04-06 05:35:00,0.5791583,0.3041012, 0.02976241, 1.25636034, 0.08141569, 1.13625461, 0.08141569, 0.90109527,0.16920620,0.58681170,  0.02976241,  0.08416179,  0.11702806,  0.15952470,  0.17325596,  0.19813448,  0.21027752,  0.21825012,  0.24710895,  0.27451784,  0.28618230,  0.29683273,  0.31799170,  0.33004537,  0.36094251,  0.37888444,  0.40651939,  0.45877416,  0.47883787,  0.49202631,  0.50689204,  0.51861115,  0.55445365,  0.58578426,  0.61985641,  0.64290434,  0.67521404,  0.69970811,  0.73041095,  0.76436286,  0.80105332,  0.85691755,  0.87846348,  0.90337109,  0.94057786,  0.98793652,  1.09310499,  1.13688751,  1.22008413,  1.43200062,  2.10181958
