cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
buildings,1,2020-04-06 10:45:00,4.633009,4.028789,2.321155,7.670391,2.240070,6.864868,2.778532,6.213728,3.317999,5.205076, 1.419311, 2.320124, 2.409037, 2.664654, 2.822016, 2.954307, 3.234821, 3.312111, 3.377724, 3.434342, 3.559053, 3.633752, 3.809954, 3.879668, 3.935118, 4.052047, 4.101454, 4.146449, 4.252609, 4.447543, 4.477814, 4.617327, 4.721371, 4.767031, 4.958042, 5.041769, 5.128198, 5.195123, 5.356346, 5.431169, 5.605106, 5.743047, 5.850047, 5.914636, 6.050548, 6.180966, 6.467357, 6.949360, 7.127196, 7.663052,10.588853,2020-04-06 10:45:00
buildings,1,2020-04-06 19:20:00,2.614534,1.974504,0.6026231,4.6873321,0.9362278,4.3375128,1.025061,3.768621,0.9565227,2.4238202,0.3713676,0.7822970,1.0235911,1.1020333,1.1771522,1.3112656,1.3935185,1.4748641,1.5331262,1.6740854,1.7352023,1.7884030,1.8540043,1.9252950,1.9749895,2.0226184,2.1015116,2.1542125,2.2248924,2.2727369,2.3142641,2.4080842,2.5449566,2.6729476,2.7523757,2.8954456,2.9590291,3.0454731,3.2199985,3.2761408,3.3917722,3.4811020,3.5925240,3.6760929,3.7582160,3.8637665,4.1054160,4.2510632,4.4478213,5.9103693,8.4379917,2020-04-06 19:20:00
buildings,1,2020-04-08 16:25:00,3.622179,3.246765,2.427845,5.200329,2.667153,5.066544,2.731309,4.571922,3.065757,4.060761,1.964509,2.383867,2.512192,2.675692,2.733986,2.782809,2.811294,2.911868,2.972182,3.012099,3.093155,3.141780,3.177536,3.206913,3.232719,3.265740,3.306357,3.349970,3.388393,3.424844,3.477172,3.586188,3.616120,3.712988,3.753687,3.813017,3.894649,3.951892,4.014167,4.043490,4.098521,4.233245,4.353505,4.404179,4.510321,4.533285,4.572406,4.762424,5.002023,5.068929,6.214865,2020-04-08 16:25:00
buildings,1,2020-04-06 11:15:00,6.253466,6.186024,4.063310,8.490839,4.331668,7.808987,4.815392,7.480095,5.677626,6.996706,3.810177,4.196452,4.551786,4.691372,4.854246,4.959514,5.071491,5.242562,5.353564,5.480249,5.610116,5.674655,5.705921,5.754057,5.824419,5.925152,6.000718,6.044059,6.125233,6.175997,6.235866,6.266127,6.339417,6.388587,6.501967,6.572435,6.596072,6.696182,6.761904,6.848252,6.928466,6.991840,7.058154,7.190996,7.303333,7.413939,7.515018,7.777341,8.152688,8.805817,9.547109,2020-04-06 11:15:00
buildings,1,2020-04-06 11:30:00,6.028901,6.022727,3.988203,8.645466,3.807139,7.500988,4.798262,7.336146,5.452627,6.791658, 3.032740, 3.794314, 4.234803, 4.363823, 4.653360, 4.817710, 4.876192, 5.040143, 5.137557, 5.282446, 5.333684, 5.420134, 5.490576, 5.569677, 5.636377, 5.702253, 5.789099, 5.847894, 5.906838, 5.976394, 6.041055, 6.091794, 6.122194, 6.178810, 6.201623, 6.294717, 6.416306, 6.493775, 6.560945, 6.613652, 6.691819, 6.763290, 6.847378, 7.014171, 7.116887, 7.160297, 7.286217, 7.417385, 8.175005, 8.487402,10.914997,2020-04-06 11:30:00
buildings,1,2020-04-06 19:30:00,3.120793,2.520232,0.9863907,6.0376341,1.109743,5.388632,1.343972,4.448821,1.484378,2.908224,0.5536463,1.1897833,1.4141061,1.4856413,1.5931214,1.6556246,1.7850853,1.8527616,1.9244550,2.0301816,2.0929270,2.2515474,2.2765893,2.3264974,2.3784094,2.4960873,2.5575647,2.6018373,2.6547391,2.7026103,2.7832710,2.8494029,2.8853811,2.9715315,3.0700703,3.1231328,3.2982453,3.5093890,3.6221739,3.7270047,3.8484358,4.1016343,4.2580189,4.4234576,4.5167143,4.7847154,4.9902567,5.5280595,5.7275981,6.8303601,8.8804394,2020-04-06 19:30:00
buildings,1,2020-04-07 14:15:00,3.568926,3.138211,1.873289,5.767712,1.840240,5.032621,2.191529,4.827401,2.842263,4.260724,0.9464785,1.8728806,2.0071754,2.1264299,2.2214233,2.2719975,2.4886031,2.6207755,2.6778066,2.7553225,2.8051850,2.8748085,2.9787626,3.0234796,3.0830509,3.1025380,3.1971512,3.2427721,3.2949383,3.3526693,3.3837615,3.5187645,3.5838220,3.7128636,3.7743089,3.8619365,3.9897321,4.0703903,4.1410231,4.2086904,4.2492939,4.3785971,4.4998103,4.5496100,4.6813865,4.7622110,4.8549437,5.0856269,5.5124670,5.7553341,8.4463965,2020-04-07 14:15:00
buildings,1,2020-04-06 11:40:00,6.317744,6.380593,4.794369,7.552741,5.234347,7.386273,5.480104,7.069805,5.975291,6.757690,4.442349,4.846016,5.230481,5.470402,5.520035,5.551241,5.618454,5.700982,5.772445,5.830216,5.876512,5.932243,5.989712,6.041899,6.093185,6.144424,6.165114,6.206699,6.248333,6.278528,6.325270,6.357000,6.411387,6.440215,6.478734,6.508237,6.534139,6.585668,6.612809,6.683134,6.736125,6.751109,6.794107,6.911143,7.007568,7.057550,7.180369,7.280983,7.377708,7.658258,8.520063,2020-04-06 11:40:00
buildings,1,2020-04-06 19:45:00,3.51068,3.409596,1.429708,5.308811,2.191659,5.308811,2.191659,4.635738,2.505206,3.616408,1.183065,1.706250,2.078204,2.215139,2.349769,2.507339,2.566292,2.633007,2.666623,2.720025,2.817474,2.877589,2.940842,2.962382,3.051161,3.137666,3.182679,3.241322,3.316316,3.384081,3.442175,3.490636,3.538125,3.562168,3.585968,3.617575,3.698709,3.776386,3.878676,3.973941,4.058950,4.179941,4.283050,4.385348,4.479299,4.744438,4.906662,5.073558,5.263261,5.610492,8.002219,2020-04-06 19:45:00
buildings,1,2020-04-06 11:45:00,5.970737,5.912705,5.037386,6.976327,5.360140,6.976327,5.367167,6.581532,5.616978,6.214479,4.394853,4.995205,5.130237,5.274872,5.378685,5.434604,5.480749,5.511033,5.583775,5.645150,5.656555,5.701664,5.736950,5.756913,5.776111,5.836633,5.855925,5.880516,5.894786,5.912157,5.945243,5.993740,6.027348,6.067859,6.087433,6.117353,6.148313,6.171975,6.198332,6.260292,6.276143,6.325073,6.389722,6.429801,6.513998,6.558585,6.606023,6.662316,6.780174,6.919574,7.137802,2020-04-06 11:45:00
buildings,1,2020-04-08 09:55:00,5.09752,5.122499,4.560944,5.714942,4.575217,5.577626,4.666386,5.437479,4.822355,5.258243,4.394418,4.576438,4.640268,4.685592,4.721230,4.738378,4.753209,4.780069,4.797430,4.822617,4.842735,4.860317,4.884120,4.926617,4.968008,4.995334,5.013541,5.032797,5.044701,5.059460,5.077693,5.102993,5.128106,5.156308,5.167586,5.192036,5.202378,5.235586,5.242827,5.259462,5.296028,5.326512,5.343262,5.384164,5.430774,5.469239,5.534023,5.580007,5.650564,5.733907,5.975890,2020-04-08 09:55:00
buildings,1,2020-04-09 11:35:00,2.540607,2.403777,1.306633,4.315034,1.306633,3.800761,1.310992,3.239588,1.777290,2.664437,0.7990382,1.3108832,1.4050341,1.5353589,1.6625346,1.7095217,1.7752802,1.8064677,1.8246837,1.9424388,1.9871267,2.0459378,2.1325458,2.1551498,2.2076174,2.2417575,2.2740468,2.3445737,2.3701174,2.4076356,2.4319453,2.4948107,2.5350005,2.5865856,2.6164810,2.6330279,2.6641005,2.7400728,2.8489101,2.9154560,2.9592534,3.0768599,3.1597637,3.2390122,3.3852715,3.5346349,3.6623133,3.8058591,4.0125409,4.3154550,4.9510371,2020-04-09 11:35:00
buildings,1,2020-04-06 12:00:00,5.326743,5.301443,3.577458,6.971989,3.577458,6.422258,4.046211,6.294716,5.012131,6.158265,3.577458,3.772673,3.862781,4.021870,4.086602,4.251688,4.366296,4.477324,4.516088,4.622532,4.679811,4.722900,4.825408,4.950128,5.030230,5.058163,5.096134,5.144063,5.171085,5.237728,5.292072,5.341080,5.402763,5.472008,5.533602,5.589261,5.669803,5.709676,5.763239,5.798573,5.851497,5.951229,6.034475,6.101527,6.202168,6.285120,6.412587,6.719119,6.900208,7.240417,8.913332,2020-04-06 12:00:00
buildings,1,2020-04-06 20:35:00,9.682758,8.694572, 2.74324,15.83878, 5.844675,15.838783, 5.844675,12.800154, 7.098487,10.222680, 2.743240, 3.855684, 5.832283, 6.346514, 6.597032, 6.782478, 6.998852, 7.114798, 7.272857, 7.486238, 7.658518, 7.785429, 8.097116, 8.211967, 8.384001, 8.516989, 8.621383, 8.695738, 8.810071, 9.022026, 9.155555, 9.360913, 9.484588, 9.613292, 9.757839, 9.981782,10.148409,10.454897,10.580292,10.875755,11.021094,11.453616,11.710205,12.227202,12.623021,13.365941,13.965979,14.563523,15.678839,17.041252,22.031033,2020-04-06 20:35:00
buildings,1,2020-04-06 12:15:00,5.943331,5.50015,3.572392,8.386290,4.022304,8.098517,4.304915,7.287310,4.987616,6.514495,3.365052,3.920300,4.151068,4.385494,4.455095,4.632644,4.750436,4.857473,4.933110,4.992286,5.070783,5.130767,5.267676,5.313913,5.373277,5.476601,5.507698,5.564630,5.613154,5.681285,5.737239,5.803334,5.856255,6.016420,6.094648,6.185572,6.305873,6.441735,6.494222,6.518432,6.644464,6.751883,6.906101,7.059997,7.224216,7.377768,7.544660,8.052012,8.274185,8.704901,9.542913,2020-04-06 12:15:00
buildings,1,2020-04-07 14:25:00,5.452469,5.322519,3.500055,8.021252,3.500055,7.309792,3.851514,6.696475,4.300098,5.822274,3.038666,3.591311,3.746047,3.980834,4.031109,4.140651,4.186571,4.297711,4.353089,4.415176,4.487696,4.625826,4.753249,4.842027,4.885445,4.945566,5.004863,5.102855,5.139986,5.176311,5.356985,5.495877,5.543396,5.602828,5.674533,5.724193,5.760044,5.822038,5.904326,6.023438,6.168184,6.285669,6.500139,6.602615,6.664620,6.799956,7.025109,7.454215,7.634348,8.139341,9.754914,2020-04-07 14:25:00
buildings,1,2020-04-09 23:45:00,5.896686,5.244671,3.215532,8.465980,3.861793,8.364744,3.861793,7.307710,4.646775,6.308226, 3.215532, 3.700694, 3.873089, 4.133137, 4.263631, 4.363740, 4.474871, 4.550586, 4.726544, 4.902143, 4.958616, 4.986136, 5.063897, 5.143260, 5.175992, 5.255585, 5.298386, 5.408501, 5.433371, 5.478436, 5.545594, 5.738245, 5.843732, 5.999554, 6.060689, 6.152669, 6.204255, 6.281082, 6.459869, 6.604608, 6.745481, 6.897438, 7.072901, 7.234762, 7.331193, 7.655688, 8.072113, 8.299941, 8.432307, 9.144527,10.579662,2020-04-09 23:45:00
buildings,1,2020-04-06 13:15:00,6.891196,6.162747, 3.864378,10.416275,4.621529,9.393838,4.817183,8.233510,5.856664,7.573432, 3.219340, 4.299466, 4.857504, 4.993867, 5.166748, 5.335056, 5.427800, 5.500250, 5.656776, 5.783274, 5.882793, 5.946097, 5.992271, 6.052739, 6.089357, 6.189009, 6.256586, 6.330277, 6.410401, 6.575098, 6.671464, 6.721597, 6.831044, 6.907329, 6.967156, 7.147499, 7.288574, 7.397337, 7.503601, 7.544982, 7.647138, 7.762165, 7.838138, 8.047641, 8.262836, 8.596796, 8.877099, 9.239458, 9.745440,11.352764,13.281634,2020-04-06 13:15:00
buildings,1,2020-04-06 20:45:00,1.930667,0.9590977,0.2159518,5.0968614,0.2366918,3.7810899,0.2159518,2.7371990,0.4874216,1.7086576,0.1343897,0.4346766,0.5087089,0.6098169,0.6500830,0.7345443,0.7710766,0.8092599,0.8630638,0.9063872,0.9247867,0.9675228,0.9854305,1.0303162,1.0557881,1.1057593,1.2307244,1.2795106,1.3826217,1.4139418,1.5977803,1.6856326,1.7607088,1.8524841,1.9489134,1.9909090,2.0535540,2.1981942,2.2776394,2.4077443,2.4548387,2.6131776,2.7104056,2.9406877,3.0588917,3.3407632,3.6607692,3.9392651,4.9778516,5.4833219,8.4099015,2020-04-06 20:45:00
buildings,1,2020-04-08 17:15:00,2.782623,2.284888,1.373484,4.241150,1.614413,4.034587,1.827108,3.714272,1.957721,2.991658,1.344635,1.568405,1.716921,1.798162,1.852669,1.911348,1.991755,2.038631,2.106100,2.132316,2.175522,2.247375,2.283571,2.307045,2.350344,2.409881,2.466131,2.512772,2.583258,2.662280,2.715028,2.818257,2.850595,2.866102,2.910553,2.967977,3.051961,3.107946,3.151028,3.189677,3.233065,3.299632,3.453440,3.551565,3.624100,3.706826,3.750006,4.024428,4.206659,4.422856,5.309004,2020-04-08 17:15:00
buildings,1,2020-04-06 14:05:00,4.898541,3.92654,2.614949,7.942294,2.730046,7.076394,3.277761,6.717556,3.468432,5.273022,1.623081,2.348817,2.726876,3.114497,3.280367,3.443349,3.537380,3.601657,3.642259,3.700188,3.791296,3.828740,3.949745,4.046091,4.162121,4.277045,4.397139,4.492621,4.576280,4.664388,4.822467,4.917127,5.084670,5.158946,5.235829,5.260999,5.489960,5.565766,5.718809,5.838331,5.957852,6.151739,6.238085,6.315236,6.450520,6.579615,6.726859,6.906206,7.048936,7.676269,8.890067,2020-04-06 14:05:00
buildings,1,2020-04-06 21:35:00,3.777723,3.567576,0.6167113,7.4452867,0.6167113,6.1793233,1.034892,5.246535,2.138067,4.175057, 0.6167113, 1.0502154, 1.4422075, 1.5766072, 1.7209952, 1.9064166, 2.0092909, 2.1198420, 2.2227640, 2.2799962, 2.3860788, 2.4797136, 2.6200662, 2.7497207, 2.8128920, 2.9356324, 3.0237290, 3.2345255, 3.3022758, 3.4299282, 3.5343040, 3.5867555, 3.7466301, 3.8831583, 3.9799841, 4.0403963, 4.1006298, 4.1584344, 4.3314116, 4.4644186, 4.5976656, 4.8999466, 5.0282576, 5.2652886, 5.7087724, 5.8958636, 6.1708372, 6.6806133, 7.2577350, 8.5741033,12.0346987,2020-04-06 21:35:00
buildings,1,2020-04-07 15:20:00,3.895049,3.203196,1.910632,6.442678,1.910632,5.802256,2.001577,4.974620,2.501473,4.028313,1.491711,2.000377,2.198489,2.334480,2.474321,2.565238,2.600677,2.649084,2.755030,2.826012,2.880589,3.021884,3.113030,3.170264,3.207752,3.272687,3.312210,3.375578,3.441284,3.502864,3.593758,3.714729,3.790587,3.892374,4.011519,4.096301,4.211671,4.304958,4.359502,4.462960,4.628746,4.761962,4.881846,4.972546,5.171991,5.463773,5.726061,6.006393,6.246533,7.567815,9.049158,2020-04-07 15:20:00
buildings,1,2020-04-06 14:10:00,2.25117,1.688816,0.7799447,4.2895452,0.7953442,3.7418754,1.034875,3.570100,1.034875,2.264424,0.3301572,0.7895755,0.8952439,1.0350965,1.0870542,1.1739008,1.2807051,1.3038417,1.3382255,1.3963599,1.4712982,1.5041499,1.5694530,1.6230140,1.7128980,1.8188718,1.8582304,1.8976315,1.9495811,2.0442997,2.0931796,2.1305631,2.2041719,2.2678076,2.3339524,2.4345211,2.5420186,2.6533706,2.7959484,2.8626318,2.9260224,3.0766477,3.1585154,3.4149310,3.4611768,3.5703076,3.6691170,3.7404306,3.8722523,4.2898054,5.3772747,2020-04-06 14:10:00
buildings,1,2020-04-08 10:00:00,5.05499,4.949363,4.491267,5.827045,4.506944,5.649338,4.538864,5.416992,4.776594,5.239820,4.271061,4.397575,4.527529,4.548902,4.595378,4.629118,4.716657,4.738339,4.773014,4.788987,4.824899,4.847204,4.869366,4.878919,4.890842,4.918068,4.952071,4.974716,4.996447,5.018472,5.032664,5.048021,5.073093,5.092596,5.138398,5.173570,5.194264,5.211340,5.237255,5.270586,5.302304,5.321384,5.346446,5.381524,5.412852,5.433431,5.506967,5.585911,5.650553,5.734290,6.318274,2020-04-08 10:00:00
buildings,1,2020-04-06 14:15:00,5.506565,5.474674,4.382760,6.816103,4.519295,6.555108,4.749876,6.220739,5.192382,5.919178,3.409064,4.257077,4.549193,4.636704,4.770702,4.864984,4.963844,5.003262,5.048315,5.097299,5.136195,5.195427,5.219297,5.261284,5.337651,5.350507,5.369571,5.394730,5.428600,5.479787,5.505566,5.558495,5.598950,5.622578,5.651481,5.694787,5.736683,5.795335,5.817910,5.856592,5.891043,5.922461,5.975400,6.025576,6.102680,6.168781,6.226675,6.367345,6.556794,6.681445,7.266606,2020-04-06 14:15:00
buildings,1,2020-04-06 21:45:00,8.612833,7.150738, 4.040851,14.097714, 4.859456,12.553343, 5.442112,11.627981,5.716533,9.162940, 3.206914, 4.344458, 5.003559, 5.302935, 5.573142, 5.772119, 5.964984, 6.073013, 6.435715, 6.544283, 6.702364, 6.812740, 6.979770, 7.070287, 7.173266, 7.307498, 7.527282, 7.748182, 7.818063, 7.901308, 8.252406, 8.397174, 8.575047, 8.765655, 9.068627, 9.236246, 9.442419, 9.687225, 9.949377,10.100217,10.220866,10.321395,10.738900,10.949999,11.198264,11.535255,11.911883,12.489327,13.092324,15.200028,19.280270,2020-04-06 21:45:00
buildings,1,2020-04-06 14:25:00,4.581099,4.311308,2.985675,6.232828,3.219279,5.873351,3.658329,5.785411,3.783816,4.921827,2.418779,3.127295,3.309083,3.377470,3.523494,3.653583,3.712986,3.786408,3.818614,3.909610,3.959501,4.001749,4.069448,4.143988,4.185066,4.257454,4.322094,4.361178,4.394286,4.446478,4.553183,4.601319,4.641266,4.747324,4.793888,4.868881,4.884225,4.925583,4.979455,5.093373,5.151641,5.212743,5.362082,5.397333,5.517440,5.559182,5.684234,5.775311,5.959213,6.332961,6.995889,2020-04-06 14:25:00
buildings,1,2020-04-07 16:00:00,7.12535,6.198179, 3.759102,11.491394,3.759102,9.855315,4.295112,9.072109,4.923830,7.495776, 2.822721, 3.872905, 4.285916, 4.471173, 4.778395, 4.938793, 5.079524, 5.238231, 5.404459, 5.566498, 5.728772, 5.784653, 5.891955, 6.012206, 6.176251, 6.215516, 6.301055, 6.469409, 6.554867, 6.699850, 6.891825, 7.011437, 7.115454, 7.301649, 7.454424, 7.505841, 7.748480, 7.858261, 8.086245, 8.242015, 8.428764, 8.495780, 8.733047, 8.909075, 9.057222, 9.295212, 9.690374,10.115534,11.230796,12.091078,13.960157,2020-04-07 16:00:00
buildings,1,2020-04-09 11:40:00,4.075357,3.965201,2.326321,5.645258,2.708122,5.522847,2.997031,5.188200,3.290464,4.438458,1.979944,2.394532,2.707601,2.898143,3.004063,3.052628,3.107760,3.234595,3.314943,3.350746,3.451518,3.505995,3.574109,3.640655,3.679646,3.711947,3.777561,3.841684,3.927251,3.976876,4.020898,4.069723,4.124268,4.174907,4.225004,4.274158,4.340195,4.420203,4.477123,4.553640,4.612229,4.761634,4.834626,4.962064,5.014370,5.128453,5.292739,5.402633,5.522092,5.823982,7.581343,2020-04-09 11:40:00
buildings,1,2020-04-06 22:00:00,6.035711,6.403249,2.699974,8.827669,3.605296,8.827669,3.904829,7.893393,5.154332,7.223873, 2.220852, 2.920544, 3.496836, 3.898287, 4.031239, 4.122072, 4.404517, 4.531537, 4.623373, 4.729830, 4.874383, 5.007774, 5.060136, 5.247627, 5.375737, 5.506827, 5.680518, 5.722883, 5.918436, 5.956532, 6.087158, 6.198741, 6.289444, 6.373310, 6.446280, 6.530613, 6.632512, 6.706532, 6.829563, 6.887045, 7.048347, 7.126456, 7.216293, 7.456497, 7.721889, 7.825541, 8.131561, 8.360680, 8.782991, 9.228552,10.464803,2020-04-06 22:00:00
buildings,1,2020-04-06 14:35:00,3.31836,3.660048,1.395313,5.289635,1.599274,4.810255,1.683442,4.213237,2.760120,3.950856,0.8388053,1.5173607,1.6824819,1.8312887,1.8753709,2.1007997,2.2398024,2.3930826,2.5113459,2.5973657,2.6870335,2.7762424,2.8097558,2.8595377,2.9338665,3.0035166,3.0868809,3.1441542,3.2002090,3.2869144,3.3463531,3.4079957,3.4960210,3.5934686,3.6221044,3.6491158,3.6992602,3.7404955,3.8151910,3.8514411,3.8993158,3.9706493,4.0296889,4.1249760,4.1969492,4.3382182,4.5524750,4.7802447,4.9238901,5.4120126,7.0616392,2020-04-06 14:35:00
buildings,1,2020-04-06 14:45:00,2.868559,2.444054,1.790660,4.964441,1.790660,4.301066,1.790660,3.693807,2.171347,3.109272,1.198367,1.561098,1.813492,1.867963,1.940572,2.044488,2.113144,2.161486,2.185202,2.210392,2.274757,2.319839,2.344075,2.372270,2.434884,2.488551,2.549114,2.597050,2.621246,2.667503,2.700122,2.753661,2.806723,2.869845,2.949043,3.025787,3.078821,3.106237,3.209865,3.331529,3.472246,3.496292,3.583121,3.654188,3.758268,3.796961,3.946322,4.096005,4.394551,4.809726,5.378505,2020-04-06 14:45:00
buildings,1,2020-04-08 17:25:00,3.780895,3.218465,2.284477,6.085718,2.284477,5.570641,2.284477,4.799395,2.483928,3.785492,1.630916,2.108403,2.357792,2.483079,2.548088,2.664474,2.729629,2.810230,2.872134,2.982823,3.019739,3.061974,3.079305,3.179029,3.215539,3.275876,3.349630,3.433926,3.464793,3.512098,3.605979,3.669536,3.716619,3.780259,3.947794,4.088862,4.151931,4.227109,4.337915,4.436225,4.535725,4.608446,4.699626,4.763111,4.867810,4.990675,5.142421,5.421696,5.816443,5.999658,6.923998,2020-04-08 17:25:00
buildings,1,2020-04-06 22:15:00,9.681599,8.8406, 4.630509,15.436784, 5.174698,14.362916, 5.174698,11.685864, 6.708209,10.050942, 4.630509, 5.201407, 5.699326, 6.003872, 6.375907, 6.642676, 6.753010, 7.040907, 7.208806, 7.401352, 7.547937, 7.889511, 8.042002, 8.180244, 8.333827, 8.519927, 8.672890, 8.843780, 8.957784, 9.058416, 9.156307, 9.330091, 9.533045, 9.682563, 9.845167,10.030163,10.234442,10.631486,10.781554,11.068016,11.199877,11.440850,11.606007,11.818016,12.241387,13.402189,14.195932,14.566916,15.219461,16.254322,20.941201,2020-04-06 22:15:00
buildings,1,2020-04-06 14:50:00,1.748232,1.602461,0.8720457,2.7627835,0.9601565,2.5774455,0.9601565,2.3308918,1.357306,2.041513,0.6744707,0.9579999,0.9766497,1.0075363,1.0568220,1.0990914,1.1502259,1.2059969,1.2394505,1.2808536,1.3643436,1.3951114,1.4313371,1.4717699,1.5026491,1.5339660,1.5642464,1.5863120,1.6146837,1.6385184,1.6712757,1.7202894,1.7960349,1.8217216,1.8459964,1.8808948,1.9173440,1.9443031,1.9615054,1.9950684,2.0482498,2.1595713,2.2611004,2.3295702,2.3649067,2.4325545,2.4910118,2.5651041,2.6799240,2.9826975,3.7246032,2020-04-06 14:50:00
buildings,1,2020-04-07 16:35:00,8.731098,8.578471, 4.226075,13.210087, 4.315598,11.918188, 5.383564,11.020934, 7.552937,10.477532, 3.461207, 4.398091, 5.199595, 5.608926, 5.924373, 6.150045, 6.346209, 6.479928, 6.635358, 6.849897, 7.004977, 7.173158, 7.395719, 7.694067, 7.880831, 8.082314, 8.154645, 8.192805, 8.293838, 8.436125, 8.573021, 8.659159, 8.807018, 9.002557, 9.045983, 9.159945, 9.407561, 9.575193, 9.675672, 9.899831,10.014610,10.241215,10.455600,10.693634,10.894468,11.434805,11.853178,12.020922,12.814371,14.357985,18.001451,2020-04-07 16:35:00
buildings,1,2020-04-08 10:05:00,5.27713,5.39912,4.661594,5.837450,4.889673,5.837450,4.934747,5.596661,5.144794,5.469195,4.370185,4.682355,4.756641,4.890413,4.941532,4.981901,5.011485,5.032054,5.050339,5.086716,5.095188,5.122169,5.146565,5.156395,5.178232,5.191094,5.212527,5.228094,5.265645,5.281491,5.298998,5.322391,5.339268,5.353538,5.379851,5.397066,5.400681,5.410642,5.429912,5.433309,5.444864,5.458474,5.469721,5.487287,5.524196,5.556834,5.613626,5.672362,5.746520,5.838443,6.146862,2020-04-08 10:05:00
buildings,1,2020-04-09 23:55:00,4.858742,4.488942,3.195796,7.715255,3.058409,6.605693,3.551077,6.050166,4.111232,5.346284,2.475359,2.938325,3.309006,3.591577,3.689938,3.735057,3.847742,3.902849,3.952501,4.114980,4.176383,4.229541,4.276223,4.344440,4.376823,4.411349,4.457208,4.510338,4.590372,4.678093,4.712105,4.765920,4.825345,4.905069,4.940153,5.018398,5.122089,5.226336,5.284261,5.358488,5.468629,5.561312,5.671318,5.823710,5.950746,6.123770,6.327319,6.490711,6.918160,7.264519,8.299843,2020-04-09 23:55:00
buildings,1,2020-04-06 22:20:00,9.883389,9.107324, 5.69106,14.53773, 6.102909,13.819141, 7.044118,12.821207, 7.455203,10.383909, 4.780184, 5.854148, 6.294273, 6.699099, 7.138909, 7.390318, 7.573595, 7.655204, 7.859700, 7.973552, 8.185604, 8.448853, 8.573037, 8.745719, 8.809331, 8.891649, 9.026141, 9.172891, 9.298135, 9.448511, 9.592812, 9.778060, 9.901924,10.036917,10.203242,10.350803,10.600906,10.824260,11.038641,11.343234,11.448998,11.671187,11.812492,12.273274,12.413331,12.717513,12.955671,13.664992,14.196912,14.653524,17.157032,2020-04-06 22:20:00
buildings,1,2020-04-06 15:10:00,1.288435,0.9892751,0.3564128,2.7746772,0.3673787,2.1896642,0.3673787,1.7873074,0.614147,1.307417,0.2894716,0.4079056,0.4887602,0.5263619,0.5801174,0.6168997,0.6780462,0.7072565,0.7284633,0.7749173,0.8162218,0.8439864,0.8774999,0.9123303,0.9422513,0.9860692,1.0160197,1.0557974,1.0731572,1.1086069,1.1264745,1.1652854,1.2280491,1.2698415,1.2891080,1.3122276,1.3751470,1.4206039,1.5234515,1.5894613,1.6361504,1.6921193,1.7419071,1.8554956,1.9388010,2.0158911,2.1546925,2.3086763,2.6754990,3.0940419,4.2487957,2020-04-06 15:10:00
