cat,loc,time,mcmc.1,mcmc.2,mcmc.3,mcmc.4,mcmc.5,mcmc.6,mcmc.7,mcmc.8,mcmc.9,mcmc.10,mcmc.11,mcmc.12,mcmc.13,mcmc.14,mcmc.15,mcmc.16,mcmc.17,mcmc.18,mcmc.19,mcmc.20,mcmc.21,mcmc.22,mcmc.23,mcmc.24,mcmc.25,mcmc.26,mcmc.27,mcmc.28,mcmc.29,mcmc.30,mcmc.31,mcmc.32,mcmc.33,mcmc.34,mcmc.35,mcmc.36,mcmc.37,mcmc.38,mcmc.39,mcmc.40,mcmc.41,mcmc.42,mcmc.43,mcmc.44,mcmc.45,mcmc.46,mcmc.47,mcmc.48,mcmc.49,mcmc.50,mcmc.51,mcmc.52,mcmc.53,mcmc.54,mcmc.55,mcmc.56,mcmc.57,mcmc.58,mcmc.59,mcmc.60,mcmc.61,mcmc.62,mcmc.63,mcmc.64,mcmc.65,mcmc.66,mcmc.67,mcmc.68,mcmc.69,mcmc.70,mcmc.71,mcmc.72,mcmc.73,mcmc.74,mcmc.75,mcmc.76,mcmc.77,mcmc.78,mcmc.79,mcmc.80,mcmc.81,mcmc.82,mcmc.83,mcmc.84,mcmc.85,mcmc.86,mcmc.87,mcmc.88,mcmc.89,mcmc.90,mcmc.91,mcmc.92,mcmc.93,mcmc.94,mcmc.95,mcmc.96,mcmc.97,mcmc.98,mcmc.99,mcmc.100,mcmc.101,mcmc.102,mcmc.103,mcmc.104,mcmc.105,mcmc.106,mcmc.107,mcmc.108,mcmc.109,mcmc.110,mcmc.111,mcmc.112,mcmc.113,mcmc.114,mcmc.115,mcmc.116,mcmc.117,mcmc.118,mcmc.119,mcmc.120,mcmc.121,mcmc.122,mcmc.123,mcmc.124,mcmc.125,mcmc.126,mcmc.127,mcmc.128,mcmc.129,mcmc.130,mcmc.131,mcmc.132,mcmc.133,mcmc.134,mcmc.135,mcmc.136,mcmc.137,mcmc.138,mcmc.139,mcmc.140,mcmc.141,mcmc.142,mcmc.143,mcmc.144,mcmc.145,mcmc.146,mcmc.147,mcmc.148,mcmc.149,mcmc.150,mcmc.151,mcmc.152,mcmc.153,mcmc.154,mcmc.155,mcmc.156,mcmc.157,mcmc.158,mcmc.159,mcmc.160,mcmc.161,mcmc.162,mcmc.163,mcmc.164,mcmc.165,mcmc.166,mcmc.167,mcmc.168,mcmc.169,mcmc.170,mcmc.171,mcmc.172,mcmc.173,mcmc.174,mcmc.175,mcmc.176,mcmc.177,mcmc.178,mcmc.179,mcmc.180,mcmc.181,mcmc.182,mcmc.183,mcmc.184,mcmc.185,mcmc.186,mcmc.187,mcmc.188,mcmc.189,mcmc.190,mcmc.191,mcmc.192,mcmc.193,mcmc.194,mcmc.195,mcmc.196,mcmc.197,mcmc.198,mcmc.199,mcmc.200,time_end
shake_intensity,1,2020-04-09 18:25:00,0.2438719,0.1986026,0.1790766,0.2088606,0.1962159,0.1931579,0.2139102,0.2003423,0.1559040,0.1922661,0.1346870,0.1585174,0.1595210,0.1676320,0.1861048,0.1427441,0.1856207,0.1659987,0.1613981,0.1387915,0.1422875,0.1665688,0.1823302,0.2000575,0.1305177,0.1818599,0.1892120,0.1561201,0.2414179,0.2483689,0.2256972,0.1835332,0.2151259,0.2284284,0.1699975,0.1575405,0.1674107,0.1721250,0.1734594,0.2258920,0.1871964,0.2721617,0.2429340,0.2390616,0.2114304,0.2532944,0.2424426,0.2474482,0.2505427,0.2733985,0.2760873,0.2337113,0.2517259,0.2411642,0.2128422,0.1848036,0.1820302,0.1815943,0.1709684,0.1150679,0.1636173,0.1561079,0.2126562,0.1575768,0.1472001,0.1958199,0.1552699,0.1795095,0.1724475,0.1491818,0.1799774,0.1725846,0.2504778,0.1553306,0.1520094,0.1349880,0.1311670,0.1303844,0.1412794,0.1449298,0.1270636,0.1524627,0.1821361,0.2333594,0.2392172,0.1938150,0.1506607,0.1800187,0.1824142,0.1798750,0.2469214,0.1756732,0.2599023,0.2689494,0.2579344,0.1806475,0.2212243,0.2409243,0.2441580,0.2315464,0.2727244,0.1731902,0.1884256,0.1950935,0.2075029,0.1874232,0.1782585,0.2467752,0.2407638,0.2428937,0.1608717,0.1267044,0.1359937,0.1344756,0.1093024,0.1940696,0.1259407,0.1385353,0.1244701,0.1861197,0.1925358,0.2333405,0.1780403,0.2001737,0.1405928,0.1774597,0.2292335,0.2490138,0.2298226,0.2348592,0.3433784,0.1913880,0.2071629,0.2230090,0.2291066,0.2535882,0.2992178,0.3257132,0.2715558,0.2109454,0.1925750,0.1745783,0.1648707,0.1517858,0.1710412,0.1401715,0.2098533,0.2202174,0.2628763,0.2184291,0.1908017,0.1955264,0.1551993,0.1508599,0.1778379,0.1478424,0.2055733,0.1699007,0.1584101,0.1736955,0.1915705,0.1982183,0.2237175,0.2554928,0.2662788,0.1386142,0.1757049,0.2119471,0.1762153,0.1798026,0.2053815,0.1766724,0.1832841,0.2418813,0.2310565,0.2617104,0.2384670,0.2521374,0.2679201,0.2154946,0.2493051,0.2321881,0.2323450,0.2406695,0.2257701,0.2232700,0.1906029,0.3382695,0.2777816,0.2184956,0.2558928,0.2289042,0.2573838,0.2918845,0.3171068,0.2090944,0.1979300,0.1801026,0.1736934,0.2019081,2020-04-09 18:25:00
shake_intensity,1,2020-04-09 15:40:00,0.5698501,0.4778645,0.4383958,0.4614760,0.4904475,0.4203343,0.4255984,0.3667485,0.3306856,0.4142955,0.4233197,0.4696728,0.4198070,0.4076660,0.3986283,0.3546480,0.4039860,0.4284759,0.3930519,0.4495181,0.4847553,0.4850479,0.4605818,0.4986978,0.4433211,0.3824159,0.4513928,0.5050249,0.5563763,0.4630460,0.4549378,0.4344113,0.4446139,0.4782108,0.6041636,0.6244191,0.4859247,0.5551501,0.5304212,0.5087131,0.5045825,0.4637846,0.4882572,0.5304422,0.5489294,0.5674032,0.3958485,0.4162479,0.3779216,0.4410723,0.4424241,0.4500694,0.4595157,0.4609847,0.3828396,0.3750372,0.4073388,0.3866349,0.3599623,0.3414511,0.3486082,0.3777916,0.3417473,0.2899933,0.2909493,0.3594987,0.3621803,0.3141546,0.2870693,0.2908180,0.2888701,0.2853624,0.2967511,0.3436132,0.3733265,0.3900540,0.3645574,0.3566075,0.4264174,0.4267752,0.3449239,0.3025566,0.2883695,0.3060861,0.2751875,0.2552558,0.2861425,0.2534419,0.2651978,0.2402239,0.2498945,0.2346583,0.2343313,0.2580212,0.2864791,0.2812006,0.2931168,0.2526103,0.2862621,0.2989970,0.3285988,0.3311651,0.3252531,0.3131956,0.3234861,0.3747548,0.3990635,0.4329309,0.4217929,0.4633075,0.4458010,0.4513489,0.3995228,0.3943925,0.3721161,0.3313858,0.3705864,0.4644641,0.3927784,0.4623482,0.4818436,0.4809873,0.5328296,0.4740377,0.4598179,0.3590798,0.3530849,0.2814786,0.3139303,0.3350973,0.3871879,0.4191178,0.4636036,0.5026075,0.4185250,0.4350578,0.3459283,0.3002225,0.3684699,0.3329570,0.3605019,0.3462342,0.3536449,0.3473159,0.3523260,0.3739250,0.3372610,0.3198597,0.3732507,0.3121717,0.3167425,0.3429489,0.3338016,0.3205120,0.2952371,0.2984955,0.2787402,0.2744369,0.3106599,0.3539296,0.3091651,0.3270751,0.2764077,0.2831997,0.3255452,0.3251214,0.2733609,0.2475604,0.2602204,0.2902796,0.2829851,0.3193714,0.3564965,0.3468193,0.4215614,0.3678469,0.3501743,0.3425017,0.3801957,0.3379426,0.2910688,0.3431840,0.3347625,0.3839727,0.4654474,0.4127498,0.3786788,0.3351754,0.3381294,0.3451402,0.3404596,0.3659424,0.3102411,0.3109314,0.4317613,0.4056032,0.3377834,0.3070972,0.2707487,0.3198025,2020-04-09 15:40:00
shake_intensity,1,2020-04-08 12:45:00,0.8577642,0.9458633,0.8762737,0.9121338,0.8120880,0.7508482,0.8161544,0.8124241,0.8446853,0.8199307,0.8520032,0.7895218,0.7909260,0.9035744,0.8818612,0.8469447,0.8942091,0.8424336,0.8193650,0.8273832,0.7706034,0.7811665,0.7380726,0.8333080,0.7417262,0.8366579,0.8076707,0.8072356,0.8006758,0.8102825,0.8654038,0.8427847,0.8527700,0.8597003,0.8733991,0.8422973,0.8969024,0.8679941,0.8796528,0.9599253,1.0625436,1.0544683,0.9529323,0.8303923,0.8721585,0.8609871,0.7717450,0.8484361,0.8041046,0.7522610,0.8502912,0.8497584,0.8942757,0.8971167,0.9403091,0.9051359,0.9918941,0.7768989,0.7496763,0.8221280,0.7588293,0.8489940,0.7996925,0.8038533,0.7475716,0.8071736,0.7085704,0.7180223,0.8604655,0.8903526,0.8368262,0.7879114,0.7345034,0.8230539,0.8555186,0.9197878,0.7808841,0.8159453,0.8197651,0.8505201,0.8472501,0.8765323,0.9472526,0.9583094,0.9475528,1.0487431,0.9818421,0.9462875,0.8039243,0.8967196,0.8688414,0.8182433,0.8290688,0.8279774,0.8647489,0.8670976,0.8693746,0.9695378,0.8418995,0.8586926,0.7791477,0.8444649,0.8069297,0.8713629,0.7957020,0.8340656,0.8323996,0.7929567,0.7780734,0.8134770,0.7573040,0.7416186,0.7258392,0.7533405,0.8613625,0.8630080,0.8558436,0.9164319,0.9349177,0.8409100,0.8609837,0.7596083,0.6510327,0.7538431,0.7786952,0.8260396,0.8566720,0.8678986,0.8196794,0.8252014,0.8086623,0.8139688,0.8073571,0.8697088,0.8282597,0.8522032,0.8302258,0.8107822,0.7832678,0.8104769,0.9155050,0.9831808,0.9242471,0.9147760,0.9086695,0.9696956,0.9370289,0.7951750,0.8483767,0.9550392,0.8705543,0.8927876,0.8715965,0.7955957,0.9184460,0.7915491,0.8295242,0.7550174,0.7807186,0.8410632,0.9413953,0.8254542,0.7011330,0.7783510,0.7984473,0.8174902,0.7379231,0.7508602,0.6562381,0.6566853,0.8415024,0.8580646,0.7540475,0.7439016,0.7868272,0.7575421,0.8929325,0.8215822,0.7561394,0.7576118,0.7878024,0.7970507,0.8143420,0.9076004,0.7843971,0.8028834,0.8661138,0.7162499,0.7145001,0.6461446,0.7439609,0.6266936,0.7015825,0.7216657,0.6228052,0.6768870,0.7918029,0.6201055,0.6908644,0.7351275,2020-04-08 12:45:00
shake_intensity,1,2020-04-08 10:35:00,1.0073642,0.9541723,1.0530360,0.9430899,1.0445875,1.0696514,1.0501422,1.1013925,1.0007531,0.9936867,0.9303440,1.0251947,0.9793999,1.0284327,0.9317487,0.9192974,0.9399065,0.9909092,0.9942171,0.9665347,0.9479743,1.0132739,1.0116609,1.0034018,0.9917575,0.9466367,0.9065315,0.8847242,0.9045979,0.9293582,0.8659740,0.8917086,0.9101613,0.8588943,0.8799561,0.8841944,0.8351836,0.8668151,0.8617568,0.8727427,0.9152078,0.9081425,0.9046176,0.8856647,1.1192540,0.9346111,0.9113135,1.0143813,0.9316269,0.8331524,0.8601477,0.8963200,0.8583529,0.9440714,0.9078749,0.9413036,0.8493412,0.9451652,0.9270242,0.9439778,0.8365915,0.8951542,0.8292316,0.8936324,0.9691783,0.9835461,1.0670334,1.0586706,0.9783263,0.9277230,0.9280034,0.9192963,0.8919355,0.8857278,0.8639548,0.9384642,0.9361946,0.9344074,0.9168591,1.0485595,0.9039681,0.8812218,0.8832746,0.8747440,0.8143087,0.8782022,0.8610937,0.8152026,0.9322796,0.8649682,0.8871204,0.8895662,0.8989109,0.8780763,0.8910121,0.9715086,0.9636655,1.0575353,1.0350385,0.9917041,0.8880673,0.9554867,0.9255869,0.9347626,0.9282292,1.0174945,0.9496775,1.0066224,0.9584696,0.9286747,0.9673267,0.9732857,0.9945945,1.0015802,0.9805768,0.9487832,0.9365173,1.0146277,0.9451373,1.0004935,0.9938765,0.9523227,0.9172703,0.9170932,0.9362601,0.9509988,0.8703148,0.8499515,0.9094042,0.8947003,0.8726863,0.9137830,0.8347914,0.9009573,0.9084440,0.9468558,0.9590516,0.9458647,0.9018828,0.9405832,0.9514677,1.0788700,1.0590017,0.8981100,1.0391921,0.9865356,1.0340982,0.9927567,1.0209397,0.9917045,1.0126636,0.9699413,0.9740890,0.9553416,0.9665289,0.8979459,0.9625745,0.9268989,0.8892150,0.9006190,0.9590466,0.9863624,0.9266378,0.9638017,0.9810108,0.9479764,0.9578393,0.8235987,0.8491392,0.7704749,0.8073916,0.7923283,0.8236590,0.8276666,0.8476177,0.8559627,0.8908450,0.8907680,0.9028855,0.8385908,0.8642082,0.8689065,0.9197701,0.8562725,0.8515074,0.8622877,0.8215254,0.8753904,0.8271459,0.8371801,0.9325149,0.9194917,0.9547010,0.8811881,0.8244594,0.9266761,0.9982836,0.8744699,0.7916549,0.7922620,2020-04-08 10:35:00
shake_intensity,1,2020-04-08 17:15:00,0.9117004,0.8668367,0.7500405,0.7235691,0.7149301,0.9262604,0.7464053,0.5882034,0.5631527,0.8335647,0.7662478,0.7911474,0.8206563,0.7200836,0.7316520,0.6154089,0.6331300,0.5921735,0.7585626,0.8390777,0.7264557,0.8644321,0.7001900,0.5345432,0.5868502,0.6801155,0.6339561,0.6062324,0.6673283,0.7065682,0.8300550,0.8221595,0.7612275,0.9050835,0.7044362,0.6392380,0.7323195,0.5833809,0.8496693,0.6595721,0.6567855,0.6451914,0.9296301,0.6772567,0.7212875,0.7204054,0.6660104,0.6557119,0.6682344,0.6957325,0.5803721,0.6977510,0.6337097,0.6305241,0.6647968,0.6356444,0.5366768,0.5876235,0.7375499,0.5850515,0.7013018,0.6349985,0.7406123,0.4850047,0.4868760,0.6220100,0.5792306,0.6895028,0.5471727,0.5963517,0.6978969,0.7053025,0.6871350,0.7687899,0.8217817,0.6104934,0.7545027,0.9781932,0.6415555,0.7941797,0.7839820,0.6890861,0.6581886,0.8366833,0.7387132,0.7091165,0.6508708,0.8281538,0.8013117,0.6162592,0.6773868,0.7759435,0.7428343,0.7317529,0.7195796,0.6591771,0.7545016,0.8879171,0.7166412,0.8186024,0.9150465,0.7712740,0.6941557,0.6667250,0.6958340,0.7339354,0.6651816,0.6930636,0.7557891,0.6722260,0.8728360,0.8765623,0.9074461,0.7254427,0.6974715,0.6737435,0.5365099,0.5197909,0.6317345,0.6023749,0.5946570,0.7616555,0.7949961,0.6717923,0.7321686,0.6189473,0.5773904,0.9302183,0.6165457,0.7935298,0.6544720,0.7831855,0.6337334,0.5392200,0.5861896,0.5957849,0.5173566,0.7334403,0.5396660,0.5616507,0.5306241,0.4575700,0.5268611,0.4946749,0.6071509,0.6620307,0.7210580,0.7134588,0.5300809,0.5553405,0.4502896,0.5187544,0.6513154,0.5864854,0.6174106,0.6136871,0.5852858,0.7577868,0.7020384,0.7291289,0.7488912,0.6428092,0.6589520,0.5689911,0.6202571,0.6719254,0.5925494,0.8433860,0.8542246,0.7731212,0.5604147,0.7219880,0.7660763,0.5364314,0.7317630,0.7234568,0.6593118,0.7916391,0.5899435,0.5708439,0.6503906,0.7440107,0.6755165,0.6603923,0.5816659,0.5027495,0.4679320,0.7312238,0.7277349,0.7154299,0.5314561,0.5184092,0.6524171,0.5147739,0.4075649,0.4541266,0.4380831,0.5898933,0.5952955,0.5258788,2020-04-08 17:15:00
shake_intensity,1,2020-04-09 15:45:00,0.5722031,0.5418859,0.5405367,0.5668093,0.5446247,0.5574557,0.6002100,0.6803070,0.5840882,0.5498990,0.5419177,0.4793321,0.4602223,0.4659464,0.4707477,0.4674045,0.4806205,0.4696032,0.5200985,0.5169462,0.4923961,0.4390170,0.4920393,0.4785407,0.4791369,0.5161220,0.4469188,0.4189396,0.4689821,0.4464047,0.4644345,0.5004903,0.5104590,0.5287410,0.5085289,0.4682531,0.4653622,0.4340699,0.4638657,0.4438997,0.4513757,0.5300034,0.5291455,0.5051991,0.4975066,0.5579961,0.5881006,0.6183511,0.6103596,0.5511568,0.4894826,0.4133268,0.4134818,0.3762659,0.3511313,0.4345132,0.4769056,0.5219482,0.5508802,0.5063012,0.5936938,0.6235761,0.5945229,0.6460046,0.5388157,0.4611994,0.4360797,0.4477173,0.4280730,0.4565277,0.4485895,0.4321741,0.4951856,0.4278124,0.4742892,0.4602454,0.5109638,0.4609208,0.4745348,0.4771434,0.4443784,0.4174458,0.4530848,0.4205162,0.4825113,0.4090791,0.3404492,0.2798384,0.2794674,0.3128719,0.3236186,0.3361312,0.3961414,0.3922640,0.4103210,0.3599979,0.3457851,0.3309165,0.3427469,0.3153043,0.3155730,0.3618348,0.3560276,0.4015370,0.4418418,0.5051097,0.5169601,0.4640508,0.4635616,0.4876117,0.5053871,0.4701159,0.4449375,0.3956100,0.3883608,0.3907680,0.4280736,0.4491044,0.4356840,0.4925652,0.5472311,0.5378304,0.5255223,0.4375736,0.4224537,0.4735802,0.3877894,0.4143506,0.4199102,0.4217464,0.3582825,0.3480247,0.4151826,0.4526224,0.4241800,0.4295478,0.4036005,0.4004607,0.4419270,0.4068006,0.4495230,0.4429491,0.4119853,0.4704179,0.4233875,0.4330759,0.4537896,0.4078835,0.4357681,0.4147873,0.4112886,0.4084745,0.3529113,0.3696714,0.3682630,0.4180214,0.4131740,0.3932377,0.3782587,0.4102497,0.4030541,0.4257211,0.4058060,0.4104529,0.4063440,0.3475137,0.4310443,0.4655895,0.4318133,0.4019274,0.3153323,0.3019470,0.2998831,0.3497116,0.3192337,0.3238248,0.3296926,0.3586869,0.3835419,0.4270110,0.4366442,0.4526138,0.4851499,0.5261322,0.4261940,0.3888085,0.3532491,0.3997546,0.4046070,0.2900481,0.3009781,0.3635181,0.3493025,0.3959278,0.2928170,0.3131778,0.3396789,0.3530873,0.3428535,0.3552706,2020-04-09 15:45:00
shake_intensity,1,2020-04-09 18:30:00,0.2340739,0.2654729,0.2479252,0.2507879,0.2398714,0.3338112,0.2910564,0.2456025,0.2716549,0.3016117,0.2942719,0.3245479,0.2612861,0.2878973,0.2822794,0.2568204,0.2585065,0.3068278,0.3145316,0.3443660,0.3365990,0.3262299,0.2822749,0.3010747,0.2388875,0.3210397,0.2284265,0.2676958,0.2318610,0.2462380,0.2830081,0.3180070,0.4055404,0.3441625,0.3081896,0.3377510,0.2424683,0.2433027,0.2272000,0.1968391,0.1786551,0.1985134,0.1857532,0.1906357,0.2112182,0.1929264,0.1931105,0.2175275,0.1664167,0.1463889,0.2157819,0.1990887,0.2385120,0.2281944,0.2563671,0.1847608,0.2296112,0.2184274,0.1917813,0.2047536,0.1806977,0.1917481,0.1639960,0.1671223,0.1430364,0.1232177,0.1503889,0.1113215,0.1016029,0.1097481,0.1253991,0.1301644,0.1402014,0.1599881,0.1618461,0.1617043,0.1322087,0.1563037,0.1528758,0.1580781,0.1761160,0.1339450,0.1234375,0.1407290,0.1292031,0.1656423,0.1612236,0.1033838,0.1522955,0.1519590,0.1348000,0.1643676,0.1442140,0.1608960,0.1344756,0.1187422,0.1529748,0.1656061,0.1413636,0.1727260,0.1649965,0.1248872,0.1220621,0.1445112,0.1244981,0.1451854,0.1292809,0.1828975,0.1504339,0.1385173,0.1049617,0.1638262,0.1423237,0.1335711,0.1440335,0.1601778,0.1674935,0.1567182,0.1538515,0.1954840,0.2022272,0.2355535,0.1700957,0.1493857,0.1836487,0.1574161,0.1712053,0.1483649,0.1869701,0.1742964,0.2097985,0.1980296,0.1749644,0.1654888,0.1294494,0.1467082,0.1672509,0.2006202,0.1887459,0.2081114,0.1755740,0.1947271,0.1752316,0.1854392,0.1515742,0.1702972,0.1680721,0.1917798,0.2461005,0.2159542,0.1923757,0.2166751,0.2646140,0.2358805,0.2333339,0.1822626,0.1894918,0.2027474,0.1686393,0.1915520,0.1761499,0.2184746,0.2039735,0.2156268,0.2430244,0.2431215,0.1778559,0.2803204,0.1990762,0.2314903,0.2327763,0.1643291,0.1785404,0.2141082,0.2077744,0.2175235,0.2924129,0.2469275,0.2475435,0.2169841,0.2428738,0.3315468,0.3348758,0.2713239,0.2915745,0.2647010,0.2106035,0.2428485,0.1888910,0.2515338,0.1863744,0.1550901,0.1742428,0.1988609,0.2401033,0.1883600,0.2042332,0.2063219,0.2171589,0.2673254,2020-04-09 18:30:00
shake_intensity,1,2020-04-08 12:50:00,0.8276100,0.7878382,0.8071582,0.8208159,0.8667432,1.0083366,0.8416507,0.8412100,0.8012949,0.7988644,0.8255538,0.8146482,0.8256174,0.8793487,0.8184947,0.7885692,0.8515731,0.8009834,0.8102036,0.7992706,0.7997697,0.9392249,0.7408038,0.8272065,0.8240650,0.7980090,0.7610287,0.7017091,0.7419684,0.7715201,0.7305432,0.7598220,0.7947154,0.7767754,0.6972421,0.8020977,0.8016959,0.8952820,0.7530375,0.8610432,0.8071846,0.8433792,0.7761538,0.7474859,0.8253268,0.8833971,0.7359176,0.7710802,0.7178869,0.7190861,0.7420571,0.7061580,0.7397660,0.8186027,0.8588063,0.8121757,0.8235608,0.8452450,0.8226298,0.7537298,0.7563069,0.7572078,0.8269999,0.9094496,0.8968600,0.8499235,0.8731299,0.7974224,0.7523366,0.8339019,0.9389284,0.8604488,0.8603315,0.8365061,0.8521946,0.9239088,0.8248639,0.7894211,0.7855580,0.7542155,0.7645737,0.7337455,0.8016038,0.8025081,0.8387306,0.8643686,0.9315243,0.8522654,0.8641900,0.8018977,0.8271929,0.8673843,0.8906940,0.8830857,0.8308650,0.7751548,0.8539838,0.8771543,0.8607664,0.8336762,0.9148011,0.7989595,0.7838846,0.8138050,0.8123296,0.8493552,0.7758951,0.8554595,0.8432877,0.7423829,0.8035204,0.7308191,0.7465353,0.7482530,0.8557898,0.8568468,0.8031486,0.7103346,0.7544356,0.7654185,0.7610261,0.6986700,0.8270286,0.8489434,0.7227933,0.7256046,0.7962576,0.7179425,0.8053289,0.8639951,0.8073073,0.8716100,0.8372870,0.7899374,0.7937968,0.8376152,0.7797771,0.8612727,0.8379603,0.7764478,0.8270504,0.8987670,0.8084882,0.7537695,0.7875923,0.7811217,0.7907189,0.6865012,0.8479761,0.8227012,0.8138572,0.8081907,0.8420243,0.8419250,0.8105264,0.7846129,0.8646740,0.8674485,0.7782102,0.8449022,0.8146247,0.7801858,0.8535317,0.7955398,0.7482354,0.7736427,0.7122459,0.7584162,0.7920996,0.7368309,0.7621134,0.7361261,0.7385504,0.7985785,0.8522052,0.8155450,0.8234399,0.7049295,0.7389450,0.6897625,0.7728916,0.7937482,0.8040910,0.7865572,0.7922505,0.8662849,0.7696999,0.7533042,0.7295370,0.8204026,0.8087258,0.8364204,0.7550797,0.8164703,0.8716778,0.8557639,0.8726215,0.8946470,0.8513075,0.8894044,2020-04-08 12:50:00
shake_intensity,1,2020-04-08 10:40:00,0.8274696,0.8743116,0.8761661,0.8824375,0.9528939,0.9689481,0.8947757,0.8828096,0.9340627,0.9243013,0.9279532,0.9149498,0.8988993,1.0076367,0.9088031,0.9065467,0.8924836,0.9440440,0.9140130,0.8532494,0.8860430,0.9448136,0.8765995,0.9703288,0.9228238,0.9472602,1.0168890,1.0583095,0.9944199,0.9959955,1.0305752,0.9373769,0.8916367,0.8924687,0.9012062,0.8296730,0.8905355,0.8500901,0.8469622,0.8848350,0.8332569,0.8150363,0.9366453,0.8951568,0.8580633,0.9598473,1.0453940,0.9616194,0.9455717,0.9414506,0.9251330,0.9070674,0.9725324,0.9432942,1.0245024,1.0267269,0.9826793,0.9505470,0.9470260,0.9923368,0.9088075,1.0323345,0.9872474,0.9637801,0.9059308,0.9250556,0.8839009,0.9105897,0.9036207,0.8685408,0.9567186,0.8962293,0.9922770,0.9521630,0.9210534,0.8391915,0.9339454,0.9309062,0.8974412,0.8536610,0.9188805,0.9590659,0.8971100,0.9238338,0.9268329,0.9434368,0.9534371,1.0052343,0.9930995,0.9989036,0.9926378,0.9569880,0.9977805,0.9848972,0.9341550,0.9478374,0.9170341,0.9160352,0.8776276,0.9237256,1.0103285,0.9266585,0.9463838,0.9303961,0.9676743,1.0174180,0.9365929,0.9952537,1.0132721,0.9724770,0.9520069,0.9602966,1.0127943,0.9499948,0.9590574,1.0423949,0.9456828,0.9612691,0.9661812,0.9232295,0.8888682,0.9636707,0.9472727,0.9423131,0.9624897,0.9335264,0.9604109,0.9069556,0.8955159,0.9306986,0.9368165,0.9744946,0.8880822,0.9483767,0.9308881,0.9235653,0.9637592,0.9240875,0.9189748,0.9004882,0.9730293,0.9296588,1.0063363,1.0613361,0.9877548,0.9543142,1.0649880,1.0648834,1.0569029,0.9769760,1.0264745,1.0330875,1.0558365,1.0055145,1.0361968,1.0096192,0.9233973,0.9786520,1.0515884,0.9640299,1.0398697,1.0175902,0.9911207,0.9571376,0.8681847,0.8515996,0.8511502,0.9674970,0.9203263,0.9093767,0.9655665,0.8668204,0.9262771,0.9901408,0.8708098,0.8465511,0.9324088,1.0052408,0.8859951,0.8991950,0.8465770,0.9101113,0.9712329,0.9882319,0.9688953,0.9823570,1.0366020,1.0339630,1.0721536,0.9538205,0.9542419,0.8998737,0.8419738,0.8021520,0.8773032,0.8817323,0.8440960,0.8762373,0.8536222,0.8819192,2020-04-08 10:40:00
shake_intensity,1,2020-04-08 17:45:00,0.5687583,0.4713059,0.5213451,0.6725599,0.6714690,0.8465435,0.7204391,0.6075289,0.6523557,0.7568613,0.6182532,0.7488039,0.6849091,0.6099050,0.6533096,0.8041042,0.9908751,0.6800561,0.8662275,0.8678979,0.7929819,0.7954728,0.6866354,0.8014028,0.6528416,0.7222781,0.8381782,0.6824787,0.6844324,0.8890525,0.6593881,0.7091281,0.9516192,0.7736360,0.8685128,0.7706585,0.7114315,0.8176731,0.9629896,0.7700187,0.9170710,0.7157881,0.6820642,0.6419633,0.6534756,0.7878245,0.7586255,0.7395661,0.7589410,0.7417710,0.8343572,0.6883394,0.8042656,0.8587444,0.8010092,0.8726948,0.7850483,0.6721318,0.7229500,0.7562831,0.6825784,0.7502194,0.7232772,0.6166039,0.5956744,0.6724470,0.5671737,0.5462744,0.7267379,0.7190800,0.6889722,0.6828549,0.7846177,0.8223317,0.7443673,0.5876893,0.5306340,0.5098136,0.6626224,0.5616016,0.6915028,0.8410806,0.9134920,0.7177849,0.5271239,0.6135350,0.6404788,0.6892657,0.8423984,0.8293576,0.7896519,0.7533804,0.5634777,0.5194460,0.6668584,0.5836391,0.6077660,0.5978767,0.6174151,0.6217975,0.7158295,0.6525728,0.5866169,0.6325692,0.6548176,0.7072619,0.6945752,0.8180288,0.7572166,0.8924151,0.8658149,0.8425370,0.6908446,0.8942722,0.7291441,0.5023666,0.5024504,0.5837222,0.6010700,0.5922434,0.5570134,0.6812521,0.6534492,0.6859389,0.5328533,0.7208573,0.7301266,0.6977163,0.7379691,0.7746934,0.7685102,0.5663020,0.5611672,0.6467711,0.6089724,0.5947955,0.8377382,0.7564354,0.7490514,0.7524882,0.6685171,0.5774609,0.4994185,0.5835924,0.6016884,0.5814471,0.8863892,0.6823433,0.7391437,0.6874271,0.6923228,0.6971989,0.6817714,0.5675396,0.5230508,0.7197377,0.8918372,1.0670020,0.7891845,0.8550578,0.7482743,0.6400264,0.7921195,0.7553094,0.8829068,0.7182968,0.6904022,0.8189649,0.8457400,0.5102742,0.8359255,0.5513143,0.5421581,0.3910928,0.6920758,0.4953946,0.4863503,0.4156925,0.4825355,0.5606024,0.4949430,0.5836972,0.5434278,0.5017062,0.6296697,0.5378114,0.7998029,0.5998310,0.7162443,0.5589087,0.5645833,0.7254121,0.4678355,0.5309759,0.5741681,0.5841306,0.4895811,0.4059090,0.5483973,0.5289356,2020-04-08 17:45:00
